recipe,type
"3 tbsp vegetable oil 2 boneless chicken breast, cut into four pieces, dusted with little flour, salt, freshly ground black pepper and ground cinnamon 2 star anise 2.5cm/1in cinnamon stick 2-3 green cardamom pods, lightly crushed 4 cloves 4-6 black peppercorns 1 blade mace 1 green chilli, slit open 20g/¾oz fresh ginger, peeled, sliced into matchsticks 2 medium onions, thinly sliced 8-10 fresh curry leaves 1 tsp ground turmeric 2 tsp ground coriander ½ tsp ground black pepper ¼ tsp ground cinnamon 400ml/14fl oz coconut milk 10-12 baby plum or cherry tomatoes steamed rice chopped celery leaves shiso cress (or punnet cress if unavailable) ",indian
"500g/1lb 2oz limes (approxiametly 5-6 limes), cut into wedges 2 tbsp fine sea salt 1 tbsp vegetable oil 1 tbsp mustard seeds 4 garlic cloves, finely chopped 5cm/2in piece fresh root ginger, peeled and finely chopped 1 tbsp ground cumin 1 tbsp ground coriander ½ tsp asafoetida 1½ tsp mild chilli powder 300g/10½oz soft light brown sugar  50ml/2fl oz white wine vinegar 5cm/2in piece fresh root ginger, grated 4 garlic cloves, crushed 1 tbsp ground coriander 2 tsp ground cumin 1 tsp red chilli powder 4 tbsp chopped fresh coriander leaves and stalks 4 tbsp gram flour 2 limes, juice and finely grated zest  4 tbsp groundnut oil 8 small soft-shell crabs vegetable oil, for deep-frying salt, to taste ",indian
"2 tbsp vegetable oil ½ tsp brown mustard seeds 4 cloves 6 green cardamom pods, lightly crushed 1 large piece cinnamon stick 1 small onion, finely chopped 5cm/2in piece fresh ginger, peeled and quartered 2 large garlic cloves  1 tsp ground coriander 300ml/10½fl oz coconut milk 2-4 green chillies, left whole salt, to taste 100ml/3½fl oz water 10 curry leaves (available from some supermarkets and Asian grocers) ½-1 tsp freshly ground black pepper ¾ tsp garam masala 500g/1lb 2oz salmon or firm white fish fillets, cut into large pieces 2-3 tsp lemon juice 50g/2oz fresh coriander leaves and stalks, chopped ",indian
"150g/5½oz Greek yoghurt 2 tbsp rice vinegar 3cm/¼in fresh root ginger, grated 5 garlic cloves, grated 1 tsp chilli powder 1 tsp ground turneric 1 tsp ground cumin 1 tsp ground coriander pinch allspice 1 tsp sea salt 8 chicken thigh fillets 50g/1¾oz plain flour 50g/1¾oz rice flour ½ tsp sea salt ½ tsp white pepper  ½ tsp chilli powder 100ml/3½fl oz vegetable oil 1 green chilli, sliced 1 garlic clove, sliced handful fresh (or dried if you can't find) curry leaves lemon wedges, to serve green salad, to serve ",indian
"700g/1lb 9oz désirée potatoes, halved 2 tbsp urid dal  2 tbsp sunflower oil 1 tsp cumin seeds  2 tsp mustard seeds  10 fresh curry leaves (or 15 dried leaves) 4 red chillies, chopped 1 tsp ground turmeric  2 onions, finely chopped salt, to taste  2.5cm/1in piece fresh root ginger, grated 2 tomatoes, finely chopped bunch fresh coriander, roughly chopped 450g/1lb plain flour 100g/3½oz strong white flour 75g/2½oz cold unsalted butter ½ tsp fine salt 100g/3½oz solid vegetable fat (such as Cookeen or Trex), plus extra for greasing 1 free-range egg yolk, beaten, to glaze ",indian
"225g/8oz chapati flour (available in Indian grocers and large supermarkets), plus extra for dusting 1 tsp fine salt ½ tsp cumin seeds ½ tsp chilli flakes ½ tsp ajwain seeds ½ tsp turmeric 1½ tsp dried fenugreek leaves (or a handful of fresh fenugreek leaves, roughly chopped) 120ml/4fl oz warm water  1 tbsp sunflower oil ghee or unsalted butter, melted, for brushing over bread ",indian
"1 tsp vegetable oil  a knob of butter 2 tbsp finely chopped onion ½ small tomato, chopped ¼ green chilli, seeded and sliced (optional), or pinch of red chilli powder 2 eggs, beaten  salt to taste 1 tbsp chopped fresh coriander ",indian
"1 lime, juice only 2 tbsp turmeric powder 4 small whole sea bass or brill, weighing approximately 300-350g/10½ -12oz each, butterflied, head left on (preferably), you can ask your fishmonger to do this for you 500g/1lb 2oz prawns, deveined and chopped 2-3 green chillies, chopped 5cm/2in piece ginger, finely chopped 15-20 fresh mint leaves, chopped 6-8 coriander stalks with leaves, chopped ½ tsp salt  vegetable oil, for frying 3 tbsp vegetable oil cinnamon stick, approximately 7cm/2¾in  2 onions, finely chopped 1 heaped tsp red chilli powder 2 tsp cumin powder 1 tbsp coriander powder 2 tbsp cider vinegar 5cm/2in piece ginger, chopped 3 garlic cloves, chopped 3 fresh green chilli, roughly chopped 4 medium tomatoes, chopped 2-3 tbsp tamarind pulp 5cm/2in piece jaggery or cane sugar 2 tbsp chopped coriander steamed rice chapattis 4 tbsp chopped fresh coriander ",indian
"1 tbsp coriander seeds 1½ tsp cumin seeds 1½ tsp chilli flakes  1½ tsp ground turmeric 1 cinnamon stick, broken into pieces ½ tsp fennel seeds ½ tsp cracked black peppercorns  ½ tsp fenugreek seeds ¼ tsp cloves 1 x 2.5-3kg/5lb 8oz-6lb 8oz lamb shoulder (bone in) 2 tbsp vegetable oil 2 onions, finely chopped 2 long green chillies, split in half lengthways (seeds removed if desired) 4 garlic cloves, finely chopped 5cm/2in piece fresh root ginger, peeled, finely chopped 1 tsp cardamom pods, lightly crushed 8 curry leaves 2 tbsp tamarind pulp 1 x 400g tin chopped tomatoes 1 litre/1¾ pints beef stock 2 tbsp chopped fresh coriander leaves 2 tbsp chopped fresh mint leaves salt and freshly ground black pepper 750g/1lb 10oz potatoes, cut into 3cm/1¼in cubes 4 tbsp flavourless vegetable oil 1 onion, finely chopped 1 garlic clove, finely chopped 1 tsp mustard seeds 1 tsp chilli powder 1 tsp ground coriander  1 tsp ground cumin ½ tsp ground turmeric 1 x 400g tin chopped tomatoes 1 tbsp chopped fresh coriander  1 tbsp chopped fresh mint leaves salt and freshly ground black pepper ",indian
"2 large waxy potatoes, scrubbed and cut into small bite-sized cubes vegetable oil, for frying 1 tsp cumin seeds 1 tsp hot chilli powder ½ tsp ground turmeric ½ tsp ground coriander ½ lemon or lime, juice only  sea salt 2 large or 4 medium naan or flatbreads, to serve ½ small red onion, thinly sliced 1 tbsp apple cider vinegar  ¼ cucumber 60g/2oz low-fat yoghurt (5% fat) large handful fresh mint leaves, roughly chopped ¼ tsp golden caster sugar ½ lemon or lime, juice only  ",indian
"½ tsp garam masala  pinch dried red chilli flakes  1 tbsp butter, softened  2 x 100g/3½oz smoked mackerel fillets  2 tbsp Greek-style plain yoghurt 1 tbsp roughly chopped fresh mint ½ lime, juice only ½ cucumber, halved lengthways and thinly sliced  6 radishes, roughly chopped salt ",indian
"100g/3½oz jaggery (available in Asian stores and some supermarkets), chopped or pounded into smallish pieces 50g/2oz walnut halves, shells removed ",indian
"200g/7oz raw shelled pistachios 150g/5½oz raw shelled green Iranian pistachio nuts (see tip) ½ vanilla pod, halved and seeds scraped ¼ tsp sea salt  ¼ tsp ground cardamom 600ml/20fl oz pistachio milk (as above) 1 large avocado, stoned and chopped  200g/7oz raw shelled green Iranian pistachio nuts (see tip), half chopped 100ml/3½fl oz organic maple syrup  100g/3½oz white urid dal, rinsed 125g/4½oz plain flour 1/3 tsp baking powder 2 pinches saffron  500g/1lb2oz caster sugar large pinch ground green cardamom  oil, for deep-frying 2 tbsp golden syrup, to serve (optional) ",indian
"4 chicken legs, skin on 1 tbsp ground turmeric 1 tsp salt, or to taste 4 tbsp vegetable oil 2 onions, sliced 400ml/14oz thick coconut milk  4-6 young lime leaves, finely shredded  1 tbsp palm sugar (or brown sugar) 2 tbsp freshly squeezed lime juice 350g/13oz shallots, roughly chopped 4 garlic cloves 1 tbsp chopped fresh root ginger 1 small ginger flower, chopped (optional, available from some specialist Asian grocers) 1 tsp chopped galangal 1 tsp chopped turmeric root 4-6 candlenuts or macadamia nuts  2 stalks lemongrass, tough outer leaves removed, soft inner stem roughly chopped 2 fresh red chillies, roughly chopped 1 dried red chilli, broken up 1 tsp blachan (shrimp paste), lightly fried until fragrant vegetable oil, for deep frying 10 shallots, sliced mint leaves 1 red chilli, sliced 1 cucumber, sliced  steamed rice, to serve ",indian
"250g/9oz yoghurt 50ml/2fl oz single cream 50ml/2fl oz sugar syrup siphon with two charges  vegetable oil, for shallow and deep frying 500g/1lb 2oz King Edward potatoes, peeled and cut into large cubes 100g/3½oz purple or Peruvian potatoes, thinly sliced using a mandoline sea salt 100g/3½oz granulated sugar 2 tbsp mango powder 1 tsp mild Kashmiri chili powder or sweet paprika 1 tbsp black salt (kala namak) 1 tsp toasted cumin powder (seeds toasted and ground to powder) 1 tsp ground ginger  1 tsp powdered fennel seeds  salt, to taste ½ pomegranate, seeds only 1 tbsp coriander leaves, chopped 1 tbsp mint leaves, chopped baby watercress chaat masala and red chilli powder, mixed together in a shaker to sprinkle  ",indian
"2 tbsp ginger and garlic paste  430ml/15fl oz plain yoghurt ½ tsp ground turmeric 1 tbsp red chilli powder ¼ nutmeg, grated 1 tsp caster sugar 1½ tsp salt 1 lemon, juice only 1kg/2lb 4oz mutton from leg or shoulder, bone removed, cut into 2.5cm/1in cubes 500g/1lb 2oz basmati rice ½ lime, juice only ¼ tbsp salt 150g/5½oz ghee, melted, or vegetable oil 40g/1½oz raisins 60g/2¼oz walnut halves 4 green cardamom pods 5cm/2in piece of cinnamon stick 3 bay leaves 1 tsp cumin seeds 2 black cardamom pods (optional) 2 tsp ground coriander 1 tsp garam masala  ½ tsp saffron strands, soaked in 120ml/4fl oz warm milk or water few drops rosewater or kewra water 30g/1oz dried figs and apricots 30g/1oz dried cranberries 20g/¾oz fresh mint leaves ",indian
"½ tsp ground turmeric 1 tsp ground red chilli powder 2 tsp ground coriander 1 tsp ground cumin 1 tsp garam masala powder 3 tbsp rapeseed oil 2 tbsp ginger and garlic paste (equal amounts of ginger and garlic puréed together with water and some oil) 4-5 green chillies, chopped 2-3 medium onions, chopped 500g/1lb 2oz lamb mince ½ lime, juice only 2-3 tbsp chopped fresh coriander and mint 2 tomatoes, skinned, seeds removed and chopped 3 tbsp tomato ketchup  4 free-range eggs 4 soft rolls soft butter 1 red onion, chopped 1 green chilli, chopped 2 tbsp chopped fresh mint and coriander ",indian
"500g/1lb 2oz raw tiger prawns, shells off and de-veined 1 tbsp fresh lemon juice 3 tbsp sunflower oil 1 onion, grated ½ tsp ground turmeric 6 whole cardamom pods, lightly crushed to split open 1 tsp chilli powder 1 cinnamon stick 3 garlic cloves, finely grated 2.5cm/1in piece root ginger, finely grated small bunch fresh coriander  175ml/6 fl oz coconut cream salt plain boiled rice or chapattis, to serve ",indian
"500g/1lb 2oz plain white flour, plus extra for dusting 2 free-range eggs, beaten 1 tsp salt 1 tsp sugar 2 tbsp unsweetened condensed milk 150ml/5fl oz full-fat milk 110g/4oz butter, melted 2 tbsp sunflower oil 1 onion, peeled and roughly chopped 1 red chilli, trimmed, seeds removed 2 garlic cloves  4cm/1½in piece fresh ginger, peeled 2 tbsp sunflower oil 12 fresh curry leaves (available from some supermarkets and Asian grocers) 1 tsp black mustard seeds ½ tsp methi powder (ground fenugreek) pinch asafoetida 1 tbsp water ½ tsp ground turmeric 500g/1lb 2oz jumbo tiger prawns, heads removed, de-veined, tail intact, butterflied 200ml/7fl oz coconut milk 1 lime, juice only 4 tbsp chopped fresh coriander leaves 1 lime, cut into wedges ",indian
"2 tbsp vegetable oil 2 tsp mustard seeds 20 fresh curry leaves 4 pinches asafoetida 4 tsp ground cumin 1 tsp ground turmeric 1 tsp fenugreek seeds 2 tbsp ready-made tamarind paste 4 fresh green chillies, finely diced 4 tsp chopped fresh root ginger 2 onions, peeled, finely chopped 4 garlic cloves, peeled, finely diced 1kg/2lb 2oz large tiger prawns, heads and shells removed, de-veined 110g/4oz fresh coconut, shell removed, finely sliced 2 limes, juice only 4 tbsp chopped fresh coriander leaves salt and freshly ground black pepper 250g/9oz shortgrain rice, steamed according to packet instructions, to serve ",indian
"½ tsp ground turmeric  2 tbsp Greek-style yoghurt, lightly whisked 800g chicken legs and thighs, skin removed 3 tbsp vegetable oil 2 green bird's-eye chillies, slit lengthways 1 onion (approximately 170g/6oz), thinly sliced 2 tomatoes (approximately 140g/5oz total weight), blended 100ml/3½fl oz thick coconut milk a pinch red chilli flakes or chopped fresh coriander, to garnish salt and freshly ground black pepper 1 tbsp vegetable oil 2.5cm/1in piece fresh root ginger, roughly chopped 8 garlic cloves, roughly chopped 1 tbsp coriander seeds 4 dried Kashmiri chillies (or other dried mild red chillies) 2 heaped tsp fennel seeds ½ tsp black peppercorns 4cm/1½in piece cassia bark 5 green cardamom pods, seeds only 1 tsp cumin seeds, roasted and coarsely ground ½ tsp black salt pinch sea salt 30g/1oz fresh mint leaves 10g/½oz coriander leaves and stems 150g/5½oz Greek-style yoghurt 2.5cm/1in piece fresh root ginger, roughly chopped 2 spring onions, roughly chopped 500g/1lb 2oz cold cooked basmati rice  1 tbsp vegetable oil 1 green bird’s-eye chilli, roughly chopped ½ lime, zest and juice 2 tbsp finely chopped fresh coriander ",indian
"1 tbsp sunflower oil 1 tsp mustard seeds 2.5cm/1in fresh ginger, peeled and finely chopped 1 garlic clove, finely chopped 3-4 curry leaves, finely shredded 1 green chilli, chopped 1 small dried red chilli, soaked in water, then drained and finely sliced 2 small shallots, finely chopped 75g-110g/3oz-4oz fresh coconut, grated ½ tsp red chilli powder ¼ tsp ground turmeric  200g/7oz white crabmeat, picked and all shell removed 1 plum tomato, seeds removed, finely chopped 1 tbsp fresh coriander leaves, roughly chopped salt and freshly ground black pepper 1 free-range egg yolk 1 tsp white wine vinegar ½ tsp Dijon mustard 150ml/5fl oz rapeseed oil 2 garlic cloves, finely chopped 2 green chillies, finely chopped 3 tbsp coriander leaves, roughly chopped ½ lime, juice only salt and freshly ground black pepper 2 tbsp olive oil 4 thin slices white bread, cut into cubes 4 hard boiled eggs, roughly chopped to about ½cm/0.2in  250g/9oz Cos lettuce or any large leafy lettuce, cut into 2.5cm/1in pieces small handful fresh coriander leaves, roughly chopped ",indian
"2 tbsp coconut oil or vegetable oil 10 fresh curry leaves 1 large onion, sliced 2.5cm/1in fresh root ginger, cut into fine strips 4 green chillies, split open lengthways 500g/1lb 2oz mussels in the shell, cleaned ½ tsp ground turmeric ½ tbsp rice flour 500ml/18fl oz extra thick coconut milk 1 tsp salt 250g/9oz peeled and deveined raw prawns 200g/7oz undyed smoked haddock fillet, diced into 1 inch pieces 200g/7oz cleaned squid tubes or cuttle fish, scored  375g/13oz all butter puff pastry – rolled 3mm/1/8in thick, 4 x 16cm diameter discs 2 eggs, lightly beaten 1 tbsp black onion seeds 115g/4oz sprouted fenugreek seeds 115g/4oz sprouted moong beans 1 tomato, deseeded, cut into ½ cm/¼ in dice ½ cucumber, deseeded, cut into ½ cm/¼ in dice 1 green chilli (optional), finely chopped ½ lemon, juice only ½ tsp salt ½ tsp sugar 2-3 tbsp olive oil 10 fresh curry leaves 2 green chillies, split open lengthways ",indian
"2 tbsp sunflower oil 2 x 2.5cm/1in pieces cinnamon sticks  3-4 cardamom pods 2-3 cloves 2-3 whole dried red chillies, broken into pieces 250g/9oz pork shoulder, cut into 1.5cm/0.5in pieces 250g/9oz pork belly, cut into 1.5cm/0.5in pieces 2 onions, peeled, finely chopped into 1.5cm/0.5in pieces  1 heaped tbsp ginger garlic paste, from a jar, or crush fresh ginger and garlic together to form a paste 2 tsp ground cumin 1 tbsp ground coriander ½ tsp ground turmeric 500-750ml/17½fl oz-1 pint 7fl oz chicken stock or water 2 tomatoes, roughly chopped salt and freshly ground black pepper 2 tbsp chopped fresh coriander leaves 2-3 large potatoes, peeled and cut into four lengthways vegetable oil, for deep-frying salt, to taste 2 tomatoes, cut into chunks 4 spring onions, sliced ½ cucumber, seeds removed, finely chopped 2 fresh green chillies, finely chopped 3 tbsp chopped fresh mint leaves 3 tbsp chopped fresh coriander leaves 1 lime, juice only 1 tbsp malt vinegar ½ tsp salt ",indian
"75g/2½oz basmati rice, washed 1 litre/1¾ pints whole milk 8 cardamom pods (or 1 tsp ground cardamom), lightly crushed 50g/1¾oz slivered almonds 75g/2½oz sultanas  2 tbsp caster sugar  handful pistachios, chopped, to decorate  gold leaf, to decorate (optional) ",indian
"500g/1 lb minced lamb 2 or 3 spring onions, finely chopped 2 green chillies, finely chopped 1 tbsp fresh coriander, chopped 1 tsp ground allspice 1 tsp ground cinnamon 1 tsp garam masala 1 tsp freshly ground black pepper 1 tsp garlic paste 1 tsp ginger paste salt to taste 75ml/2½fl oz vegetable oil 2 large onions, finely sliced 150ml/5fl oz plain yoghurt 3 green chillies 1 small bunch fresh coriander 1 tbsp fresh mint, chopped 1 tsp garlic paste 1 tsp ginger paste 1 tsp ground cumin seeds 1 tsp garam masala 1 tsp ground fennel seeds ½ tsp freshly ground black pepper ¼ tsp ground turmeric 1 tsp lemon juice salt to taste 800ml/2 pints hot water handful toasted flaked almonds 1 tbsp fried onions (reserved from onions fried for green sauce) 2 tbsp single cream 1 tbsp freshly chopped mint 400g/14oz basmati rice 2 lemons, juice from both and zest of 1 only 1cm/½in piece root ginger, finely sliced into julienne strips pinch salt 1 tsp ghee (clarified butter) 800ml/1 pint 9fl oz water pinch turmeric ",indian
"5 skinless and boneless chicken breasts, sliced into thin strips 3 tbsp sunflower oil 2 brown onions, thinly sliced 2 garlic cloves, crushed ½ fresh red chilli, seeds removed, finely chopped 2 tbsp medium curry powder 1 tsp ground cumin  10 green cardamom pods, crushed to remove the seeds  450ml/16fl oz chicken stock  125g/4½oz ground almonds 2 tbsp mango chutney ½ lemon, juice only 200g/7oz full-fat natural yoghurt salt and freshly ground black pepper  boiled or steamed rice, to serve coriander leaves, to garnish ",indian
"3 tbsp vegetable oil 600g/1lb 5oz lamb, cleaned and cut into small pieces, fat trimmed 1 tsp mustard seeds 1 large onion, finely chopped 5 large garlic cloves, peeled 4cm/1½in piece root ginger, peeled salt, to taste 1 tsp sugar 1 tbsp ground coriander  1 tbsp ground cumin ½ tsp ground turmeric ¼-½ tsp red chilli powder, to taste 3 tomatoes, blended to a purée in a food processor 300ml/½ pint water 400ml/14fl oz coconut milk 1-2 tsp lemon juice, to taste 1 small sweet potato, peeled and cut into chunks 250g/8oz canned chickpeas, drained and rinsed 100g/3½oz chapati flour (or wholemeal flour) 45g/1½oz gram flour (chickpea flour) 2 tbsp chopped dried fenugreek leaves, or 4 tbsp chopped fresh fenugreek leaves  1½ tsp freshly grated ginger ¾ tsp salt ¾ tsp sugar  pinch ground turmeric 1 tbsp lemon juice 2 tbsp vegetable oil 1/3 tsp baking powder handful chopped fresh coriander 1¼ tsp garam masala ",indian
"2 tbsp sunflower oil 500g/1lb 2oz lamb neck fillets, trimmed, cut into 3cm/1¼in chunks 2 onions, roughly chopped 3 large garlic cloves, roughly chopped 3 tbsp medium curry paste  1 x 400g tin chopped tomatoes 150g/5½oz dried split red lentils, rinsed and drained 1 tsp salt, plus extra to season 75g/2½oz curly kale (or mature spinach leaves), rinsed, shredded, any tough stalks discarded freshly ground black pepper steamed rice or naan bread, to serve ",indian
"100ml/3½fl oz olive oil 1 tsp salt 5 garlic cloves, peeled 25g/1oz fresh root ginger, sliced 2 small onions, roughly chopped 1 large green pepper, seeds removed, roughly chopped 2 large red chillies, roughly chopped ½ tsp ground cinnamon ½ tsp ground turmeric 2 tsp curry powder 800g/1lb 12oz boneless diced lamb leg 15g/½oz fresh coriander, chopped 200g/7oz self-raising flour, plus extra for dusting 2 tbsp garlic granules 1 tsp caster sugar 1 tsp salt 25g/1oz unsalted butter, softened, cut into cubes, plus extra for melting ",indian
"1.5kg/3lb 5oz lamb shoulder, boned weight, cut into cubes 4 tbsp homemade curry paste, or use a shop-bought madras paste 2 tbsp vegetable or sunflower oil generous knob of butter 2 onions, halved then thinly sliced 1 cinnamon stick 6 cardamom pods 400g/14oz can chopped plum tomatoes 1 tbsp tomato purée 300ml/½ pint hot chicken or lamb stock 400g/14oz can chickpeas, drained 125g/4½oz baby leaf spinach, well washed ",indian
"2 tbsp vegetable oil 900g/2lb lamb fillet, cut into 3cm/1in cubes 2 onions, roughly chopped 3 garlic cloves, peeled and crushed 2 green chillies, finely chopped 1 tbsp grated fresh ginger 1 tbsp ground turmeric 1½ tbsp garam masala 1½ tbsp ground cumin 1 tbsp chilli powder 1 tbsp plain flour 6 large tomatoes, roughly chopped 400ml/14fl oz coconut milk 600ml/1 pint chicken stock 250g/9oz baby spinach leaves 1 pomegranate, seeded 200g/7oz plain yoghurt salt and freshly ground black pepper steamed basmati rice, to serve ",indian
"2 tbsp vegetable oil 2 tbsp coriander seeds 2 tbsp fenugreek seeds 1 tbsp mustard seeds 1 tsp cumin seeds ½ tsp fennel seeds 1 tsp black peppercorns 1 cinnamon stick, broken into pieces 5 cloves 1 tbsp ground turmeric 1½-2kg/3lb 5oz - 4lb 8oz lamb shoulder olive oil, for drizzling 1 green bird's-eye chilli 2 garlic cloves 1.5cm/¾in piece fresh root ginger, peeled 1 onion, thinly sliced 12 curry leaves 3 cardamom pods 2 bay leaves 400g tin chopped tomatoes 200ml/7fl oz beef stock 2 tsp tamarind juice 2 tbsp chopped fresh coriander salt and freshly ground black pepper 325g/11½oz chapati flour, plus extra for dusting (available in some supermarkets and Asian grocers) 1½ tsp salt 1 tbsp oil 200g/7oz basmati rice 1 tbsp coriander leaves ",indian
"10–15 whole Kashmiri chillies 2 dry whole red chillies 3 tbsp ghee 3 tbsp sunflower oil 4 green cardamom 4 black cardamom 2.5cm/1in piece cinnamon stick 4 cloves 8 black peppercorns 3 onions, roughly chopped 1 tbsp ginger purée 1 tbsp garlic purée 1 kg/2lb 4oz boneless lamb shoulder, cut into 3cm/1¼in chunks 2 tbsp ground coriander 1 tbsp ground cumin 1 tsp fine sea salt, plus extra to season 2 tomatoes, roughly chopped ½ tsp caster sugar 100g/3½oz plain yoghurt fresh coriander, to serve 3 tbsp ghee 250g/9oz chapati flour, plus extra for dusting 2 tsp ajwain (carom seeds), nigella or cumin seeds 1 tsp fine sea salt 2 tsp dried fenugreek leaves (kasoori methi)  ",indian
"2 tsp corn oil 1 tsp garlic and ginger paste ¼ tsp Kashmiri chilli powder 1½ tsp tandoori masala spice mix 1 tsp cracked coriander seeds ¼ tsp salt 1 tsp thick Greek yoghurt 1 lime, juice only 1 x 175g/6oz double bone lamb cutlet (ask your butcher for this) 1 tbsp vegetable oil, for frying ½ onion, peeled 1 tbsp olive oil ¼ tsp cumin seeds 60g/2¼oz shallots, sliced into rings 10g/¼oz butter 1 tsp mild curry powder ¼ tsp chilli flakes 4 stalks choi sum (or other oriental greens), finely chopped  100g/3½oz cooked pearl barley (see tip) 60g/2¼oz mangetout, sliced into thin strips 50g/1¾oz piquillo peppers, sliced lime juice, to taste  handful coriander, chopped 150ml/5fl oz Greek yoghurt 100g/3½oz cucumber, finely chopped salt, to taste chaat masala, to taste (available in Indian grocery stores) ",indian
"80g/2¾oz fresh dates 65g/2¼oz sultanas 30g/1oz fresh root ginger 10g garlic 1 green chilli ½ tsp ground cardamom 55g/2oz lemon juice 1 tsp cumin and black cumin powder mixed 50:50 30g/1oz brown onion, roughly chopped 100g/3½oz strained yoghurt (strain your yogurt in a sieve lined with muslin for a few hours to get rid of excess moisture) 8 lamb cutlets  squeeze lime juice 2 tbsp garlic and ginger paste salt, to taste 30g/1oz double cream handful mint leaves handful coriander leaves ½ tsp green chilli paste  ¼ tsp black salt  pinch of salt  ½ tsp chaat masala  ½ lime, juice only about 5 tbsp strained yoghurt (strain your yogurt in a sieve lined with muslin for a few hours to get rid of excess moisture) 1 small carrot, cut into 1cm/½in dice ¼ cucumber, peeled, cut into 1cm/½in dice  5-6 sliced breakfast radishes 1 banana shallot, cut into rings 1 tomato, chopped, seeds removed lemon juice, to taste olive oil, to taste small handful chopped coriander 50g/1¾oz clarified butter chat massala  ground cardamom ",indian
"3 tbsp sunflower oil 1 kg/2lb 4oz diced lamb shoulder or leg, or a mixture of both 2 onions, chopped 25g/1oz fresh root ginger, peeled 4 garlic cloves, peeled 2 red chillies, seeds removed, chopped 10 green cardamom pods 1½ tbsp ground cumin 1½ tbsp ground coriander ½ tbsp ground turmeric 1 x 400g/14oz can chopped tomatoes 200ml/7fl oz beef stock  75g/2½oz red lentils 3 tbsp honey salt and pepper boiled rice ",indian
juice of half lemon  450g/1lb lamb mince  1 tablespoon oil  55g/2oz fresh coriander leaves (washed and chopped)  4 cloves garlic (crushed)  4 green chillies (de-seeded and chopped)  ½ tsp coriander powder  1 tsp cumin powder  ½ tsp black peppercorns (crushed)  ½ tsp turmeric powder  ½ tsp garam masala  2 tsp grated ginger  1 tsp salt ,indian
"1 onion, roughly chopped 2 plump green chillies (deseed first if you prefer) 15g/½oz chunk fresh root ginger, peeled and roughly chopped 4 garlic cloves, roughly chopped 1 tsp flaked sea salt 2 tsp garam masala ¼ tsp hot chilli powder 1 tbsp tomato purée  freshly ground black pepper 600g/1lb 5oz lean minced lamb 3 heaped tbsp finely chopped, fresh coriander leaves thick natural yogurt and fresh coriander, to serve (optional) 3 tbsp ghee or sunflower oil 2 onions, roughly chopped 4 garlic cloves, finely chopped 25g/1oz chunk fresh root ginger, peeled and finely chopped ½ -1 tsp hot chilli powder 1 tbsp garam masala  4 large ripe tomatoes, roughly chopped 1 tbsp tomato purée 1 tsp flaked sea salt ½ tsp caster sugar 500ml/18fl oz lamb stock (made with ½ lamb stock cube) 1 cinnamon stick 2 bay leaves cooked rice thick natural yogurt  fresh coriander leaves  ",indian
"1 x 2.5kg/5½lb shoulder of lamb 1 tbsp olive oil 2 tbsp coriander seeds 2 tbsp fenugreek seeds 1 tbsp mustard seeds 1 tsp cumin seeds ½ tsp fennel seeds 1 tsp black peppercorns 1 cinnamon stick 5 cloves 1 tbsp ground turmeric 1 green bird’s-eye chilli 2 garlic cloves, peeled 1½cm/¾in root ginger, peeled 1 onion, thinly sliced 2 tbsp vegetable oil 12 curry leaves 3 cardamom pods 2 bay leaves 400g/14oz chopped tomatoes 200ml/7fl oz beef stock 2 tsp tamarind paste salt and freshly ground black pepper 500g/1lb 2oz potatoes, cut into 2cm/1in cubes 4 tbsp vegetable oil ½ tsp mustard seeds ½ tsp chilli powder ¼ tsp ground turmeric 2 tbsp fresh coriander, roughly chopped ",indian
"2 tbsp vegetable oil 2 tbsp coriander seeds 2 tbsp fenugreek seeds 1 tbsp mustard seeds 1 tsp cumin seeds ½ tsp fennel seeds 1 tsp black peppercorns 1 cinnamon stick, broken into pieces 5 cloves 1 tbsp ground turmeric 4 lamb shanks salt and freshly ground black pepper 1 green birds' eye chilli 2 garlic cloves, peeled 1.5cm/¾in piece fresh root ginger, peeled 1 onion, peeled, thinly sliced 12 curry leaves 3 cardamom pods 2 bay leaves 400g/14oz tin chopped tomatoes 200ml/7fl oz beef stock 2 tsp tamarind juice 325g/11½oz chapati flour (available in some supermarkets and Asian grocers), plus extra for dusting 1½ tsp salt 170-230ml/6-8fl oz water 1 tbsp vegetable oil 2 shallots, peeled, finely sliced 2 tbsp plain flour 2-3 tbsp vegetable oil ",indian
"500g/17½oz boned leg of lamb 100g/3½oz ghee (clarified butter) 4 cinnamon sticks, each 4cm (1¾in) long 4 black cardamoms 200g/7¼oz flour, approx 50ml/1¾fl oz water, or enough to bind into a slack dough 8 dried figs, soaked in water, to cover 3 tbsp khoya (dried reduced milk), available from ethnic grocers 1 tbsp raisins, soaked in water, to cover ½ tsp saffron strands, soaked in 3 tbsp warm water 150ml/5¼fl oz plain yoghurt 3 onions, sliced and shallow-fried in oil until golden brown 4cm/1¾in piece of fresh root ginger, peeled and grated 6 garlic cloves 2 tsp salt, or to taste 2 tsp red chilli powder 4 tsp garam masala 2 tsp ground cumin 1 tsp freshly ground cardamom seeds 1 tbsp chopped coriander, to garnish naan bread, warmed meat mallet ",indian
