recipe,type
"275g/9¾oz self-raising flour 1 tsp baking powder 2 free-range eggs ½ tsp flaked sea salt 225ml/8fl oz semi-skimmed milk, plus 25ml/1fl oz 100ml/3½fl oz plain yoghurt 2 tbsp finely chopped flatleaf parsley 1–2 tbsp sunflower oil freshly snipped chives, to garnish (optional) flaked sea salt and freshly ground black pepper 1 tsp white wine vinegar 1 tsp Dijon mustard 4 free-range egg yolks 200g/7oz salted butter, cubed 4 very fresh free-range eggs 4–8 good-quality slices ham, depending on size and thickness ",american
"200g/7oz cream crackers, crushed 150g/5½oz unsalted butter, melted 600g/1lb 5oz full-fat cream cheese  150g/5½oz caster sugar 6 free-range eggs splash vanilla extract 150g/5½oz crunchy peanut butter 150g/5½oz ready-made strawberry jam ",american
"3 heaped tbsp jam of your choice  3 tbsp crunchy or smooth peanut butter  cooking oil spray 250g/9oz plain flour 1 tsp baking powder ½ tsp salt 3 tbsp caster sugar 170ml/6fl oz full-fat milk 2 free-range eggs 2 tbsp vegetable oil icing sugar, for dusting (optional) ",american
"8 tbsp plain flour 2 tbsp caster sugar 2 tbsp crunchy peanut butter 1 free-range egg yolk 50g/1¾oz butter, softened icing sugar, for dusting ",american
"1 medium egg, beaten 3 medium egg yolks 45g/1½oz caster sugar 1 tbsp cornflour 420ml/¾ pint full-fat milk 1 tsp good-quality vanilla paste 100g/3½oz smooth peanut butter 110g/4oz plain flour 40g/1½oz cocoa powder 4 large free-range eggs 50ml/2fl oz full-fat milk 100g/4oz unsalted butter, softened ¼ tsp fine sea salt 150g/5oz strawberries, hulled 1 tbsp lemon juice 150g/5oz jam sugar knob of unsalted butter 75g/2½oz caster sugar 75g/2½oz salted peanuts 200g/7oz strawberries, hulled and thinly sliced  250g/8oz readymade fondant icing red food colouring paste   ",american
"110g/4oz unsalted butter 110g/4oz golden syrup 1 tsp vanilla extract 225g/8oz light soft brown sugar 3 free-range eggs, beaten 1 x 245g/8½oz blind-baked shortcrust pastry case 285g/10oz pecan nuts, halved ",american
"55g/2oz muscovado sugar 110g/4oz butter 110ml/4fl oz honey 140g/5oz pecans (65g/2½oz finely chopped, remainder left whole) 1 egg, beaten  a pinch of ground cinnamon 4 small deep sweet pastry tartlet cases, baked blind pecan halves, to decorate maple syrup, to decorate 225g/8oz caster sugar 4 eggs, yolk only 170ml/6oz semi-skimmed milk 170ml/6oz full-fat milk 340ml/12fl oz double cream 2 tsp vanilla extract 1 heaped tbsp chopped stem ginger 6-8 cardamom seeds, finely ground ",american
"5oz golden caster sugar, plus 1 tbsp for sprinkling 1 tsp ground cinnamon 2 tbsp cornflour 600g/1lb 5oz Bramley cooking apples, peeled, cored, sliced 400g/14oz plain flour, plus extra rolling 2 tbsp caster sugar 1 lemon, zest only 250g/10oz cold butter, cut into cubes 1 free-range egg, beaten with 2 tbsp cold water, plus 1 free-range egg, beaten, to glaze ",american
"200g/7oz dark chocolate (at least 70% cocoa solids), broken into pieces  50g/1¾oz puffed rice cereal  40g/1½oz salted popcorn  50g/1¾oz dried cranberries, halved  50g/1¾oz large marshmallows, quartered ",american
"1 tbsp oil 50g/1¾oz popcorn kernels 100g/3½oz mini marshmallows 30g/1oz unsalted butter 50g/1¾oz white chocolate, grated ¾ tsp ground coffee beans ",american
"1kg/2lb 4oz pork belly 1.5kg/3lb 5oz baby back pork ribs 2 carrots, cut into chunks 1 cinnamon stick 2 fresh bay leaves 2 onions, roughly chopped 2 star anise 1 tsp cloves 25g/1oz butter 500g/1lb 2oz Bramley apples, peeled, cores removed, roughly chopped 100g/3½oz soft light brown sugar 5 tbsp dark soy sauce 200g/7oz chilli-tomato ketchup 5 tbsp ready-made teriyaki sauce  2 tbsp tamarind paste 5 tbsp maple syrup salt and freshly ground black pepper 4 spring onions, trimmed and sliced dressed green salad ",american
"2 tbsp kosher salt  2 tbsp granulated sugar 1 x 2.2-2.7kg/5-6lb pork shoulder, preferably with bone in and skin on (ask for a “Boston butt”) 2 handfuls hickory chips (other types of wood chips can be substituted, such as oak or apple wood) 1 disposable aluminium foil shallow pan 1 smoker box (see recipe tip) 475ml/17fl oz cider vinegar 250ml/9fl oz water ¼ cup packed brown sugar 2¾ tsp fine sea salt  4 tsp hot pepper flakes 1 tsp freshly ground black pepper ",american
"1 x 825g/1lb 13oz turkey drumstick 2 tbsp sunflower oil 4 carrots, trimmed 4 celery sticks, trimmed 1 onion, roughly chopped 1 tsp mixed dried herbs 1 bay leaf 1 chicken stock cube 500ml/18fl oz just-boiled water 150ml/5fl oz red wine (or chicken stock) 2 tbsp tomato purée 2 tbsp redcurrant jelly or cranberry sauce 300g/10½oz small new potatoes, scrubbed and halved 1 tbsp cornflour salt and freshly ground black pepper ",american
"2 large potatoes, unpeeled, cut into bite-sized chunks ½ tsp dried chilli flakes  1 tsp olive oil 1 large yellow pepper, deseeded and thickly sliced 1 red onion, cut into thin wedges 125g/4½oz cherry tomatoes, halved 40g/1½oz curly kale, thinly sliced 4 large free-range eggs  sea salt and freshly ground black pepper ",american
"2 tbsp coriander seeds 2 tbsp cumin seeds 1½ tbsp yellow mustard seeds 1 tbsp black peppercorns 1 tbsp dark brown sugar 1 tbsp smoked paprika 1 tsp cayenne pepper 2kg/4lb 4oz whole piece of brisket beef 400ml/14fl oz beef stock 250ml/9fl oz cabernet sauvignon vinegar 75g/2½oz soft dark brown sugar 75ml/2½fl oz bourbon whisky 75ml/2½fl oz cola 250ml/9fl oz tomato ketchup splash Worcestershire sauce 200ml/7fl oz cooking juices from the beef brisket (see above) or beef gravy 600g/1lb 5oz plain flour 15g/½oz fresh yeast or 1 x 7g sachet of fast-action yeast 20g/¾oz salt 40g/1½oz caster sugar 375ml/13fl oz whole milk 30g/1oz butter vegetable oil, for greasing 1 large free-range egg, beaten 1 tsp sesame seeds 1 tsp flaky sea salt ",american
"1 tsp smoked paprika 1 tsp freshly ground black pepper ½ tsp salt 4 chicken legs 4 x 300g/10½oz floury potatoes, such as King Edward or Maris Piper 6 tbsp tomato ketchup 3 tbsp clear honey 1½ tbsp Worcestershire sauce 4 frozen mini corn-on-the-cobs 25g/1oz butter salt and freshly ground black pepper handful chopped fresh flatleaf parsley or chives (optional) 4 tbsp soured cream and chive dip, or reduced-fat crème fraîche (optional) ",american
"1kg/2lb 4oz boneless pork shoulder  4 floury baps, to serve 1 large onion, finely chopped 8 garlic cloves, roughly chopped 1½ tsp Tabasco ½ tsp coriander seeds 2 tbsp English mustard powder 2 tsp paprika 6 tbsp tomato ketchup 1 tbsp Worcestershire sauce 2 tbsp treacle 75g/2¾oz dark brown sugar sea salt  3 sweet potatoes, cut into thin chips 1 tbsp vegetable oil 2 tsp Cajun seasoning a few fresh thyme sprigs 3 tbsp buttermilk 3 tbsp mayonnaise 1 tbsp apple cider vinegar 1 garlic clove, finely chopped 3 carrots, grated ½ head white cabbage, finely shredded ½ head red cabbage, finely shredded 6 spring onions, thinly sliced salt and freshly ground black pepper ",american
"100g/3½oz chipotle paste  2 tbsp tomato purée  3 tbsp cider vinegar  2 oranges, juice only 2 garlic cloves, grated  2 tsp dried oregano  1 tsp sea salt flakes 1 tsp ground nutmeg  1 tsp ground allspice  1 tsp hot smoked paprika  1 tsp ground cumin  1.8kg/4lb trimmed joint boneless pork shoulder (fat removed)  2 red onions, thinly sliced  1 tsp sea salt flakes ½ tsp dried oregano  ½ tsp cumin seeds, lightly crushed  2 tbsp cider vinegar  1 lime, juice only 8 medium corn tortillas  sunflower oil spray  1 iceberg lettuce, shredded  400g/14oz fresh tomatoes, finely chopped 2 handfuls coriander leaves ",american
"oil, for greasing 2kg/4lb 6½oz pork shoulder 1 tbsp chilli flakes 1 tbsp wholegrain mustard 200ml/7¼fl oz white wine vinegar 250ml/9fl oz cider 3 onions, thinly sliced 6 cloves garlic, thinly sliced salt and freshly ground black pepper half white cabbage, finely chopped 2 carrots, grated 2 red onions, thinly sliced  1 red chilli, seeds removed, finely chopped 175g/6oz mayonnaise 1 lime, juice only 1 tbsp soy sauce 8 soft white bread rolls 4 tbsp ready-made barbecue sauce ",american
"115g/4oz unsalted butter 75g/2¾oz caster sugar  175g/6oz plain flour, plus extra for dusting pinch ground cinnamon  75g/2¾oz ground almonds 2 free-range egg yolks 750g/1lb 10oz pumpkin, peeled and cut into 2.5cm/1in cubes 125ml/4fl oz maple syrup  175ml/6fl oz evaporated milk 2 free-range eggs, plus 1 yolk 2 tsp amaretto liqueur ½ tsp fresh nutmeg, grated, plus extra to decorate 2 amaretti biscuits, crumbled  crème fraîche, to serve ",american
225g/8oz digestive biscuits 60g/2oz butter juice and zest 1 lemon 340g/12oz cooked pumpkin (steamed or roasted) 225g/8oz caster sugar 450g/1lb cream cheese 1 tsp ground cinnamon 2.5g/½ tsp freshly grated nutmeg 4 eggs 90ml/3fl oz double cream 90ml/3fl oz natural yoghurt ,american
"60ml/2fl oz vegetable oil, plus extra for greasing  180g/6½oz self-raising flour  130g/4½oz wholemeal flour  1 tsp baking powder  ½ tsp bicarbonate of soda  pinch salt  3 fresh rosemary sprigs, finely chopped  2 free-range eggs, lightly beaten  100ml/4fl oz plain yoghurt  275ml/10fl oz milk  1 tbsp honey  240g/8½oz cooked pumpkin, cut into ½cm/¼in cubes handful pumpkin seeds  ",american
"2 muffins 4 free range eggs 200g/7oz baby spinach leaves, wilted in a small pan Good-quality readymade hollandaise sauce ",american
"3 ginger biscuits 1 tbsp butter 5 tbsp full-fat cream cheese 2 tbsp double cream or coconut cream 2 tbsp icing sugar or caster sugar ½ lime, zest and juice  ½ 230g tin pineapple chunks or 1-2 pineapple rings in juice, cut into 8 small wedges ",american
"240g/8½oz plain flour 240g/8½oz golden caster sugar 3 tsp baking powder pinch of salt 80g/2¾oz unsalted butter, at room temperature 240ml/8½fl oz whole milk 2 medium free-range eggs ½ tsp pure vanilla extract 4 food colourings of your choice (such as red, yellow, green and blue) 250g/9oz unsalted butter, room temperature 500g/1lb 2oz icing sugar 2 tsp vanilla extract  multi-coloured hundred and thousands 24 glacé cherries ",american
"455g/1lb granulated sugar 1 tbsp liquid glucose (available from some chemists and specialist cook shops) 200ml/7fl oz water 2 large free-range egg whites 9 sheets gelatine (about 16g/½oz), soaked in 140ml/5fl oz water 1 tsp vanilla extract icing sugar, for dusting and coating cornflour, for dusting and coating  125g/4½oz fresh raspberries 200g/7¼oz white chocolate, melted, to serve (optional) ",american
"100ml/3½fl oz dry white wine 500g/1lb 2oz clams, scrubbed and de-bearded (discard any clams that do not close tightly when tapped firmly) 500g/1lb 2oz mussels, scrubbed and de-bearded (discard any mussels that do not close tightly when tapped firmly) 30g/1¼oz unsalted butter  1 onion, finely diced 1 garlic clove, sliced     1 bay leaf 50ml/2fl oz whipping cream or double cream 10g/½oz wakame (edible seaweed, available from specialist Japanese stores and some larger supermarkets), quickly dipped in cold water to soften  2g finely grated root ginger  finely grated nutmeg, to taste dash lemon juice, to taste salt and freshly ground black pepper 2 tbsp chopped fresh parsley leaves 1 baguette, warmed and sliced (optional) ",american
"150g/5½oz unsalted butter, softened  150g/5½oz golden caster sugar  1 tsp vanilla extract 3 free-range eggs , lightly beaten  4 tbsp Greek-style yoghurt  1-2 drops red food colouring gel 150g/5½oz self-raising flour  50g/1¾oz cocoa powder 1 tbsp semi-skimmed milk 100g/3½oz butter 200g/7oz cream cheese 500g/1lb 2oz icing sugar 1 tsp lemon juice ",american
"125g/4½oz butter, softened 175g/6oz caster sugar 2 free-range eggs 200g/7oz self raising flour 2 tbsp cocoa powder 100ml/3½fl oz milk 100g/3½oz dark chocolate (70% cocoa solids), melted 2 tbsp Irish cream liqueur (optional)  50g dark chocolate, chopped 3 tbsp double cream giant chocolate buttons crisp-coated chocolates (such as Smarties or M&Ms) mini pretzels black writing icing mini marshmallows, sliced ",american
"1 tbsp mayonnaise 1 tbsp tomato ketchup 1 tsp horseradish sauce dash hot sauce  dash Worcestershire sauce 1 tsp finely chopped shallot 2 cornichon or ½ dill pickle, finely chopped pinch hot paprika 2 slices light rye bread or sourdough butter, for spreading 2–3 slices salt beef few slices Swiss cheese, such as emmental or gruyère 2–3 tbsp sauerkraut salt and freshly ground black pepper dill pickles, to serve ",american
"250g/9oz strong white flour, plus extra for flouring 25g/1oz caster sugar 20g/¾oz unsalted butter, softened 1 free-range egg 7g instant yeast 5g salt 75ml/2½fl oz warm milk sunflower oil, for deep fat frying 200g/7oz icing sugar 1 lemon, zest only 1 lemon, zest only ",american
"5 litres/1 gallon water 175g/6oz sea salt flakes 100g/4oz honey 12 bay leaves 6 garlic cloves, skin left on, smashed 2 tbsp black peppercorns 10g/¼oz fresh rosemary leaves 10g/¼oz thyme leaves 50g/2oz flat-leaf parsley 2 lemons, zest and juice 2 x 1.175kg/2½lbs chickens Sea salt flakes and freshly ground black pepper 2 tbsp canola oil 2 tsp chopped thyme leaves fleur de sel 2 tbsp canola oil 3 shallots, cut into medium dice 1 carrot, cut into medium dice 3 garlic cloves 25g/1oz button mushrooms, cut into medium diced 1 fresh tomato, cut into medium dice 40ml/1½fl oz white wine  1sprig fresh parsley 1 sprig fresh thyme 1 bay leaf 10 black peppercorns 125ml/4½fl oz dark chicken stock  260g/9½oz plain flour 1 tbsp baking powder  1 tsp sea salt flakes 1 tbsp granulated sugar 3 free-range eggs, lightly beaten 425ml/15fl oz full-fat milk 110g/4oz unsalted butter, melted ",american
"125g/4½oz soft unsalted butter 300g/10½oz best-quality dark chocolate, broken into pieces 3 tbsp golden syrup 200g/7¼oz rich tea biscuits 100g/3½oz mini marshmallows 2 tsp icing sugar, to dust ",american
"400g/14oz rump steak, very finely chopped 130g/4½oz bone marrow, soaked and grated  1 tbsp Worcestershire sauce  1 tbsp anchovy sauce 1 tsp of thyme, chopped  1 garlic clove, minced  1 tbsp olive oil salt and freshly ground black pepper 2 tbsp olive oil 2 onions, thinly sliced 1 tsp chopped fresh marjoram or oregano  2 tbsp tomato ketchup  2 tbsp American-style mustard 200ml/7fl oz whole milk  3 courgettes, cut into thin slices on a mandolin  vegetable oil, for deep-frying 200g/7oz 00 flour, for dusting  salt and freshly ground black pepper 150g/5½oz self-raising flour  150ml/5fl oz sparkling water  pinch dried or fresh yeast  100ml/3½fl oz wheat beer  3 large pickled onions, thinly sliced.  salt and freshly ground black pepper 4 slices pancetta, fried or grilled until crisp 4 thin slices Stilton  1 beef tomato, thinly sliced  2 brioche buns, toasted 1 small red cos lettuce, leaves separated  2 large dill pickles, each sliced into three pieces ",american
"500g/1lb 2oz sushi rice or sticky rice 2 tbsp apple cider vinegar 1 tsp salt 2 tsp sugar 25g/1oz mayonnaise 3 tsp soy sauce 1 tsp sesame oil ½ tsp fish sauce 1 tbsp Sriracha sauce 1 lemon, juice only 1 tsp black pepper 2 sushi grade skinless salmon fillets (about 200g/7oz total), cut into cubes 2 small or 1 large avocado, sliced (with a squeeze of lemon to prevent browning) 4 tbsp pickled red cabbage 1 large carrot, grated large handful of salted peanuts, roughly chopped 2 spring onions, sliced sesame seeds nori sheets, snipped into strips sprinkling of black pepper ",american
"150g/5½oz granulated sugar pinch of sea salt 125ml/4fl oz double cream 10g/¼oz salted butter, softened 180g/6¼oz plain flour 3 tbsp cocoa powder ¼ tsp salt 300g/10½oz dark chocolate, minimum 65-75% cocoa solids 150g/5½oz unsalted butter 4 free-range eggs 220g/8oz light brown sugar 150g/5½oz caster sugar 1 tsp vanilla extract 100g/3½oz good-quality white chocolate  ",american
"4 large free-range eggs  75ml2½fl oz light single cream alternative sunflower oil spray ½ red onion, finely chopped 1 large green pepper, seeds removed, finely chopped 40g/1oz kale, shredded 1½ tsp Cajun spice mix 50g/1¾oz spinach leaves sea salt and freshly ground black pepper ",american
"50g/1¾oz butter 1 garlic clove, thinly sliced 2 shallots, diced 1 carrot, peeled and diced 1 leek, diced 1 celery stick, diced 160g tin sweetcorn, juice reserved 50ml/2fl oz double cream 60g/2¼oz white crabmeat salt and freshly ground black pepper 12 live mussels, scrubbed and debearded 50ml/2fl oz dry cider 25g/1oz butter 12 scallops, shelled, cleaned and shells washed and reserved snipped fresh chives, to garnish ",american
"1 tbsp olive oil 250g/9oz raw prawn heads (see below) 2 tbsp flatleaf parsley stalks 2 celery sticks, chopped 4 fresh thyme sprigs 1 red onion, chopped 1 tsp fennel seeds 1 tsp dried oregano 1 bay leaf 2 garlic cloves, unpeeled and smashed 1 tbsp tomato purée 25ml/¾fl oz Worcestershire sauce 1 litre/1¾ pint full-fat milk 1 tsp sea salt flakes 240g/8½oz cornmeal grits or polenta  50g/1¾oz unsalted butter 200g/7oz mature cheddar, grated 1 tsp sea salt flakes freshly ground black pepper 3 thick-cut streaky bacon rashers, diced 1 small green pepper, finely diced 2 celery sticks, finely diced 1 small onion, finely diced 2 garlic cloves, finely chopped 1 tbsp Creole seasoning  500g/1lb 2oz large raw, shell-on prawns, rinsed and deveined, heads removed and reserved 2 vine tomatoes, seeds removed and diced small bunch fresh flatleaf parsley, chopped, to garnish 2 spring onions, finely sliced on the diagonal, to garnish 1 lemon, cut into wedges, to serve ",american
"1 onion, sliced 1 red pepper, deseeded and thickly sliced small bunch fresh coriander, stalks finely chopped 1 tbsp sunflower oil 500g/1lb 2oz beef brisket, trimmed of excess fat and cut into matchbox-size pieces salt and freshly ground black pepper 2 fat garlic cloves, crushed 1 tsp ground cumin 1 tsp ground coriander 2 tsp hot chilli powder 1 tsp dried oregano 2 tbsp tomato purée 400g/14oz can chopped tomatoes 300ml/½ pint hot beef stock 2 x 400g/14oz can red kidney beans in water, rinsed and drained 1 cube good quality dark chocolate, minimum 70% cocoa solids ",american
"400g/14oz dried macaroni 200g/7oz extra mature cheddar, coarsely grated 200g/7oz ready-grated mozzarella, from a packet 410g can evaporated milk freshly ground black pepper ",american
"1.5kg/3lb 5oz pork shoulder 2 tbsp chipotle sauce 6 tomatoes, chopped ½ red onion, finely chopped 1 tbsp lime juice (about ½ lime)  small handful chopped fresh coriander ½ garlic clove, finely chopped 1 tsp olive oil 2 avocados, peeled, chopped ½ garlic clove, finely chopped 1 tbsp lime juice (about ½ lime), plus more to taste salt and freshly ground black pepper 12-16 flour tortillas, to serve ",american
"75ml/2¾fl oz ready-made apple sauce 2 tbsp honey  1 tsp Worcestershire sauce 1 tsp smoked paprika 1 tsp Chinese five-spice powder 1kg/2lb 4oz pork ribs, cut into individual ribs salt and freshly ground black pepper ",american
"200g/7oz dried haricot beans 1 onion, finely chopped 1 x 400g tin chopped tomatoes 4 tbsp pomegranate molasses (available from larger supermarkets and delicatessens) 3 tbsp tomato purée 2 tbsp brown sugar 2 tsp smoked paprika ½ tsp ground cloves 2 tsp mustard powder ",american
"90g/3¼oz good-quality dark chocolate  115g/4oz butter, cubed 275g/9¾oz caster sugar 2 free-range eggs 1 tsp vanilla extract 90g/3¼oz plain flour 75g/2¾ full-fat cream cheese 1 heaped tbsp condensed milk or dulce de leche ",american
"1kg/2lb 4oz chicken wings (tips removed) 1 tbsp light muscovado sugar 1 tbsp tomato ketchup 2 tsp sweet smoked paprika 1 garlic clove, crushed 1 fresh red chilli, deseeded and finely chopped 2 tbsp Worcestershire sauce 2 tbsp olive oil salt and freshly ground black pepper ",american
"750ml/1¼ pint milk 1 bay leaf  ½ onion 3 cloves 1 tsp allspice berries 500g/1lb 2oz macaroni salt 75g/2¾oz butter 1 onion, finely diced 2 garlic cloves, crushed 1 tsp dried thyme 75g/2¾oz plain flour 100ml/3½fl oz white wine 250ml/9fl oz chicken or ham hock stock 1 tbsp chipotle paste 200g/7oz smoked cheddar, grated 200g/7oz mature cheddar, grated ",american
"50g/1¾oz sea salt 25g/1oz caster sugar 2 sprigs thyme, leaves only 10 black peppercorns, crushed  1 star anise, crushed 100g/3½oz piece of lamb’s breast 200g/7oz duck fat vegetable oil, for frying plain flour, for dusting	 sea salt and freshly ground pepper 500g/1lb 2oz minced mutton 2 onions, finely diced 2 garlic cloves, finely chopped 4 chipotle chillies in adobo, mashed to a rough paste 2 tsp harissa 2 sprigs rosemary 4 bay leaves 3 tbsp tomato purée 200g/7oz tomato ketchup 4 tbsp Worcestershire sauce 4 tbsp soy sauce 6 brioche hot dog buns, split fresh coriander leaves, for garnish ",american
"100g/3½oz unsalted butter 450g/1lb dark chocolate, chopped 4 free-range eggs 340g/12oz soft brown sugar 1 tsp vanilla extract 170g/6oz plain flour 1 tsp salt 1 tsp baking powder 450g/1lb milk chocolate chips ",american
"12 boneless chicken thighs (1kg/2lb 4oz in total), skin and visible fat removed sunflower oil spray 75g/2½oz plain flour 1 tsp garlic salt 1 heaped tsp smoked paprika 1 tsp dried thyme 1 tsp flaky sea salt  1 tsp freshly ground black pepper 200ml/7fl oz low-fat buttermilk 1 tbsp Worcestershire sauce ½ tsp freshly ground black pepper 1 tsp flaky sea salt ½ tsp onion powder ½ tsp dried thyme ½ tsp dried oregano ½ tsp dried sage ¼ tsp white pepper 600g/1lb 5oz new potatoes 2 tbsp fat-free Greek-style yoghurt 1 heaped tsp low-fat mayonnaise 1 tsp Dijon mustard 1 tsp white wine vinegar 40g/1½oz cornichon pickles, finely chopped 2 tbsp each finely chopped chives, flatleaf parsley and mint salt and freshly ground black pepper  ",american
"500g/1lb 2oz strong white flour 2 tsp sea salt 300ml warm water 1 tbsp olive oil 5g dried yeast 8 chicken drumsticks, skin removed 2 free-range eggs, lightly beaten 150g/5½oz panko breadcrumbs, or dried breadcrumbs 2 lemons, zest only 1½ tsp cayenne pepper 1½ tsp garlic salt 1½ tsp dried thyme 1½ tsp dried oregano 2 tsp cracked black pepper 1 tsp sea salt flakes 150g/5oz butter 1 tbsp olive oil 4 garlic cloves, finely chopped 3 tbsp roughly chopped flat leaf parsley 3 potatoes, peeled and thinly sliced squeeze of lemon juice ",american
"1 x 2kg/4lb 7oz chicken, cut into 8 portions 3 free-range egg whites 150g/5¼oz Japanese panko breadcrumbs, or dried breadcrumbs 2 lemons, zest only 1½ tsp cayenne pepper 1½ tsp garlic salt 1½ tsp dried thyme 1½ tsp dried oregano 2 tsp cracked black pepper 1 tsp sea salt vegetable oil, for deep frying 125ml/4½fl oz cider vinegar 1 red chilli, finely chopped 1 star anise, lightly crushed 60g/2½oz soft light brown sugar 750g/1lb 9oz ripe tomatoes, quartered, seeds removed ½ tsp salt 1½ tsp English mustard powder 1 small garlic clove, peeled, crushed Tabasco sauce, to taste 1 tbsp tomato purée 1 tsp cornflour, mixed with 1 tsp water (optional) 2 free-range egg yolks 1 tbsp white wine vinegar 1 tbsp English mustard 200ml/7fl oz rapeseed oil 90ml/3½fl oz olive oil 2 tbsp cold water ½ lemon, juice only 250g/9oz carrots, peeled, finely shredded 300g/10½oz white cabbage, finely shredded 1 red onion, peeled, finely sliced 3 tbsp roughly chopped fresh flatleaf parsley ",american
"500ml/18fl oz buttermilk or yoghurt  4 tbsp paprika  5 garlic cloves, finely chopped 6 boneless rabbit thighs  150g/5½oz self-raising flour 2 tbsp cornflour  1 tbsp salt ½ tsp freshly ground black pepper 2 free-range eggs, beaten  30ml/1fl oz full-fat milk 800g/1lb 12oz panko breadcrumbs 2 tbsp turmeric 2 tbsp garlic powder 1 tbsp cayenne pepper 450g/1lb lard 200g/7oz unsalted butter salt and freshly ground black pepper 5 garlic cloves, peeled  1 tsp capers  1 tbsp chopped flatleaf parsley  1 tbsp chopped chives  1 tsp maple syrup 1 lime, juice and zest 25ml/1fl oz cold pressed rapeseed oil  salt 400g/14oz heritage tomatoes, sliced 1 iceberg lettuce, leaves separated 8 slices bread butter, for spreading ",american
"500g/1lb 2oz buttermilk handful broken herb stalks such as coriander, parsley and tarragon black pepper 8 organic chicken thighs, skin removed but kept, boneless, halved, sinew removed vegetable oil, for deep-fat frying 100g/3½oz gram (chickpea) flour 80g/2¾oz plain flour 5g celery salt 2g table salt 1.5g milled black pepper 4g mild paprika 4g garlic powder 8g onion powder 200g/7oz soured cream 200g/7oz mayonnaise  4g sherry vinegar 10g onion powder  6g garlic powder 1g milled black pepper  1g salt 2g mixed dried parsley, dill and chives  75g/2½oz unsalted butter 1 loaf sourdough bread, broken into small pieces dash olive oil  2 heads Baby Gem, halved lengthways, any dark outer leaves discarded 2 tbsp chopped parsley ½ lemon, juice only 9 round radishes, cut in half with the leaves attached ",american
"400ml/14fl oz buttermilk 1 tsp salt 1 whole chicken, jointed, then cut into 10 portions 125g/4½oz plain flour 1 unwaxed lemon, finely grated zest only 1½ tsp hot smoked paprika 1½ tsp English mustard powder 1½ tsp celery salt 1½ tsp dried thyme 1½ tsp dried oregano 2 tsp cracked black peppercorns vegetable oil, for shallow frying 90g/3¼oz caster sugar 300g/10½oz tomatoes, finely chopped 2 red chillies, finely chopped 300g/10½oz tinned sweetcorn, drained and rinsed 2 tbsp red wine vinegar 1 lime, juice only 2 tbsp roughly chopped fresh flatleaf parsley leaves salt and freshly ground black pepper ",american
"600ml/1 pint buttermilk 6  tbsp coriander, chopped 6 garlic cloves, finely chopped 2 shallots, finely chopped ½ tsp dried chilli flakes 1 tbsp salt 4 chicken thighs, skinless 6 tbsp plain flour ½ tsp celery salt ½ tsp cayenne pepper ½ tsp ground black pepper ½ tsp paprika 200ml vegetable oil ¼ red cabbage, finely shredded ¼ white cabbage, finely shredded 3 carrots, shredded 4 spring onions, chopped 1 tbsp caraway seeds 1 tbsp chilli sauce 100g/4oz mayonnaise salt and freshly ground black pepper ",american
"1 x 4-6kg/8¾-13¼lb raw ham, bone in, soaked overnight in cold water if necessary (check with your butcher) 2 onions, peeled, thickly sliced 1 carrot, peeled, roughly chopped 2 bay leaves 10 black peppercorns 600g/1¼lb floury potatoes such as Maris Piper, peeled and cut into large chunks 8 spring onions, trimmed 350g/12oz runner beans, trimmed and cut in half 300g/12oz fresh peas small handful fresh mint leaves, torn in half small handful fresh flatleaf parsley leaves, torn in half 1 free-range egg, lightly beaten 1kg/2¼lb spelt flour, plus extra for dusting 2 tsp caster sugar 2 tsp salt 2 x 7g sachets of fast-action dried yeast 700ml/1¼ pints water ",american
"250g/9oz ready-made mayonnaise 100g/3½oz parmesan, freshly grated, plus extra parmesan shavings, to serve 2 tbsp white wine vinegar 30g/1oz Dijon mustard 1 garlic clove, chopped  2 salted anchovy fillets 1 tsp smoked paprika 1 red chilli, chopped salt and freshly ground black pepper 2 x 175g/6oz hot smoked chicken breasts, sliced 2 tbsp kidney beans, drained and rinsed 1 red onion, finely sliced 8 leaves Little Gem lettuce, or similar crisp lettuce leaves  2 fresh anchovy fillets, finely chopped 1 tbsp ready-made croûtons freshly ground black pepper, to serve ",american
"4-5 medium-sized red potatoes 2 tsp milk 2-3 tsp American mustard ½ tsp vinegar 1-2 tsp liquid from a jar of dill pickles (or gherkins) pinch sugar mayonnaise, to taste chopped dill pickle (or gherkin), optional 1 free-range egg, hard-boiled (optional) ",american
"800g/1lb 12oz chuck steak, minced 50g/1¾oz bone marrow, finely diced dash Worcestershire sauce dash Tabasco sauce burger buns, split flaked sea salt and freshly ground black pepper 100g/3½oz mayonnaise 2 tbsp tomato ketchup squeeze lemon juice 1 large gherkin, finely chopped 1 tsp garlic powder ½ tsp chipotle paste or other hot sauce 1–2 beef tomatoes, sliced 2 large gherkins, sliced Little Gem lettuce, leaves separated ",american
"200g/7oz butter, plus extra for greasing 175g/6oz caster sugar 175g/6oz soft light brown sugar 4 large free-range eggs 100g/3½oz plain flour 50g/1¾oz cocoa powder 125g/4½oz plain dark chocolate  125g/4½oz white chocolate 100g/3½oz shelled pecan nuts (or walnuts) 70g/2½oz packet dried sour cherries  ",american
