recipe,type
"3 x whole white fish (such as bream, John Dory or snapper), gutted large handful prawns in the shell large handful mussels in the shell 400g/14oz waxy potatoes, such as Desirée, peeled and cut into 2cm chunks  1 tbsp chopped flatleaf parsley drizzle of olive oil  30ml/2 tbsp olive oil fish trimmings, including head and bones, from fish listed above 1 shallot, chopped  1 small bulb fennel, chopped  3 ripe tomatoes 3 garlic cloves, crushed with the flat side of a knife 1 large sprig thyme 2 bay leaves 2 pinches saffron strands 1-2 star anise 2 litres/3½ pints boiling water salt and freshly ground black pepper ",french
"6 free-range egg whites  squeeze lemon juice 120g/4¼oz caster sugar 1 litre/1¾fl oz pints full-fat milk, preferably organic 2 tsp vanilla bean paste 10 free-range egg yolks 80g/3oz caster sugar ice cubes 50ml/2fl oz water 100g/3½oz caster sugar ",french
"175g/6oz plain flour 100g/3½oz cold butter, cut into small cubes 25g/1oz icing sugar 1 free-range egg yolk 4 large free-range eggs 100ml/3½fl oz double cream  150g/5½oz caster sugar 3 lemons, juice and zest icing sugar, for dusting  100g/3½oz plain chocolate (36% cocoa solids), chopped ",french
"250g/9oz unsalted butter, softened 200g/7oz icing sugar, sifted 100g/3½oz beaten free-range eggs 420g/15oz plain flour, sifted 85g/3oz cocoa powder, sifted pinch salt 125g/4½oz unsalted butter, softened 125g/4½oz caster sugar 125g/4½oz beaten free-range eggs 125g/4½oz ground almonds 25g/1oz plain flour, sifted 115g/4oz Seville oranges  ¼ unwaxed lemon 200g/7oz jam sugar 10g/⅓oz soft brown sugar 200g/7oz caster sugar ¼ unwaxed lemon, pared peel only seeds of ½ vanilla pod 200ml/7fl oz orange-flavoured liqueur 75ml/2½fl oz milk 75ml/2½fl whipping cream 30g/1oz beaten free-range egg yolks 15g/½oz caster sugar 150g/5½oz dark chocolate (66% coca solids), finely chopped 15g/½oz leaf gelatine  300g/10½oz caster sugar  100g/3½oz cocoa powder, sifted  175ml/6fl oz whipping cream dried orange zest chocolate decoration gold leaf ",french
"2 tbsp plain flour salt and freshly ground black pepper 1 kg/2lb 4oz blade of beef, cut into large cubes 2 tbsp olive oil 150g/5½oz pancetta, cut into small chunks 2 shallots, finely chopped 1 garlic clove, crushed 50ml/2fl oz brandy 500ml/18fl oz Burgundy red wine, or other red wine 250ml/9fl oz beef stock 1 bouquet garni made up of 2 bay leaves, 2 sprigs thyme, 2 sprigs flatleaf parsley 25g/1oz butter 150g/5½oz peeled baby shallots (or frozen button onions) 200g/7oz chestnut mushrooms 1kg/2lb 4oz floury potatoes, peeled and cut into chunks 110g/4oz butter 110ml/4fl oz full-fat milk 1 tbsp olive oil 25g/1oz butter 100g/3½oz small pearl onions, peeled (or frozen button onions) 100g/3½oz pancetta, cut into lardons 150g/5½oz button mushrooms, stalks removed left whole ½ bunch flatleaf parsley, finely chopped ",french
"25g/1oz butter 150g/5½oz shallots, peeled but left whole 5 garlic cloves, crushed  150g/5½oz streaky bacon, cut thickly  sprig of fresh thyme or a good pinch of dried 350g/12½oz button mushrooms 500ml/16½fl oz good red wine 500ml/16½fl oz chicken stock 2 tbsp balsamic vinegar 1 free range chicken, cut into 8 serving pieces, on the bone but skin removed (or 6 chicken thighs) small bunch flatleaf parsley, chopped salt and crushed black pepper ",french
"1.5kg/3lb 5oz whole cooked lobster, cut in half lengthways, meat removed, shells cleaned and reserved 50g/1¾oz butter 2 shallots, finely chopped 125ml/4fl oz white wine 500ml/18fl oz fish stock 250ml/9fl oz double cream 1 tsp Dijon mustard 100g/3½oz chanterelle mushrooms, cleaned 2 tbsp roughly chopped flatleaf parsley squeeze lemon juice 25g/1oz grated Parmesan 2 free-range egg yolks 25g/1oz fresh breadcrumbs 4 King Edward potatoes, peeled and cut into matchsticks vegetable oil, for deep frying sea salt and freshly ground black pepper ",french
"250g/9oz plain flour 200g/7oz butter, cut into small cubes 100g/3½oz icing sugar pinch of salt 2 free-range egg yolks 4 tbsp raspberry jam 4 tbsp apricot jam ",french
"3 free-range eggs 1 tbsp milk 1 tsp butter 1 tomato, finely chopped 2 tbsp grated cheddar 1 tbsp finely chopped fresh parsley or 1 tsp dried parsley 2 thin slices good-quality ham salt and pepper ",french
"20 raw king prawns, heads removed and shelled - butterfly them to  remove waste wooden skewers (soaked to stop them burning when barbequed or griddled) 1 red chilli 1 thumb-sized piece of ginger , peeled 1  garlic clove a little lime juice  1 tsp vegetable oil ½ fresh pineapple, cut into 1cm/½in dice 110g/4oz mooli (daikon radish), cut into fine batons (julienne) 7.5cm/3in long 200g/7oz mangetout, cut on an angle finely 2 carrots, cut into fine batons (julienne) 7.5cm/3in long 1 red onion, finely sliced 1 heaped tbsp coriander, coarsely chopped  2 red chillies, finely diced ½ thumb-sized piece of ginger, finely diced 110ml/4fl oz rice wine vinegar 2 limes, zest and juice  2 tbsp caster sugar ",french
"1 tsp olive oil 350g/12oz lean lamb, cubed 16 pickling onions 1 garlic clove, crushed 600ml/20fl oz lamb stock (made with concentrated liquid stock) 200g can chopped tomatoes 1 bouquet garni 2 x 400g cans flageolet beans, drained and rinsed 320g/11oz green beans 250g/9oz cherry tomatoes freshly ground black pepper ",french
"dash olive oil 1 onion, thinly sliced 1 leek, thinly sliced 1 fennel, thinly sliced 2 garlic cloves 1 fresh thyme sprig 1 tsp fennel seeds 50g/2oz butter 500ml/18fl oz lamb or chicken stock 700g/1lb 9oz potatoes salt and freshly ground black pepper dash olive oil ½ bag of hay (clean eating hay from the petshop and not bedding hay) 1 rack of lamb, French trimmed ",french
"350g/12oz skinless chicken breast, roughly chopped  1 egg white 425ml/¾ pint double cream 1 tbsp each roughly chopped fresh chives, tarragon, parsley and mint 5 French-trimmed lamb chops, all visible fat removed 200g/7oz pig’s caul good splash rapeseed oil, for cooking  knob butter, for cooking  sea salt and freshly ground white pepper 4 large or 8 small gelatine leaves 75g/2½oz caster sugar 425ml/¾ pint apple juice 150ml/¼ pint cider vinegar 1 large shallot, finely chopped small bunch fresh mint, finely chopped 3 egg yolks 2 tsp caster sugar 1 tsp lemon juice 1 tbsp dry white wine 1 tbsp white wine vinegar 1 shallot, thinly sliced 175g/6oz salted butter 3 tomatoes skinned, deseeded and finely diced 2 tbsp chopped tarragon ",french
"4 lamb shanks 6 tinned anchovies, cut into halves 12 small rosemary sprigs 12 slivers garlic salt and freshly ground black pepper 55g/2oz duck fat, butter or dripping  2 carrots, roughly chopped 2 sticks celery, roughly chopped 1 leek, roughly chopped  2 onions, roughly chopped  1 head garlic, broken up into cloves 1 sprig thyme  1 sprig rosemary  1 bay leaf  ½ bottle red wine 600ml/1 pint chicken or lamb stock or water 2 tbsp extra virgin olive oil 115g/4oz streaky bacon lardons, blanched 1 carrot, finely diced 1 stick celery, finely diced 1 onion, finely diced  6 cloves garlic, peeled 2 sprigs thyme 2 sprigs rosemary, chopped 4 tomatoes, seeded and diced 2 x 375g/13oz tins flageolet beans, drained and rinsed 3 cloves garlic, chopped 5 tbsp chopped fresh parsley 2 lemons, grated zest only 2 tbsp grated parmesan ",french
"125g/4½oz unsalted butter, softened 125g/4½oz icing sugar, sifted 125g/4½oz plain flour, sifted pinch salt 1 tsp vanilla extract 3 large egg whites ",french
"335g/11¾oz plain flour 65g/2¼oz unsalted butter, chilled 10g/¼oz salt 10g/¼oz white wine vinegar, cold 250g/9oz butter, chilled 200g/7oz golden caster sugar 2 tsp dried lavender flowers (available in the spice section of large supermarkets) 8 apples (preferably Russet or Braeburn), peeled and cored  1 lemon, juice only 50g/1¾oz unsalted butter pinch salt clotted cream, to serve ",french
"225g/8oz caster sugar 150ml/5fl oz full-fat milk 300ml/10fl oz double cream ½-1 tbsp dried lavender tips (to taste) 4 free-range eggs, lightly beaten 175g/6oz unsalted butter, softened, plus extra for greasing 100g/3½oz icing sugar ½-1 tbsp dried lavender tips (to taste) 100g/3½oz cornflour 200g/7oz plain flour 2 tbsp caster sugar (optional) ",french
"4 whole lemon sole, filleted, skin removed  275ml/9¾fl oz double cream 1 cauliflower, cut in half, one half left intact, one half separated into small florets 1 free-range hard-boiled egg, peeled 1 tbsp finely chopped fresh chives 1 tbsp white balsamic vinegar 3 tbsp extra virgin olive oil 8 cooked langoustines  salt and freshly ground black pepper fennel fronds, to garnish (optional) ",french
"225g/8oz plain flour 125g/4½oz butter 1 free-range egg 1 tbsp water 1 tbsp olive oil 2 leeks, thinly sliced 2 sticks celery, thinly sliced 4 free-range eggs 450ml/16fl oz double cream 150g/5½oz Stilton cheese, coarsely grated 2 tbsp chopped parsley salt and freshly ground black pepper ",french
"85g/3oz ground almonds  120g/4oz icing sugar  2 free-range egg whites pinch salt 50g/1¾oz caster sugar purple food colouring gel 50g/1¾oz melted butter, plus extra for greasing  50g/1¾oz plain flour, plus extra for dusting 1 free-range egg  50g/1¾oz caster sugar ½ lemon, zest and juice  ⅓ tsp baking powder 100ml/3½fl oz limoncello liquor 75ml/2½fl oz lemon juice 75g/2½oz caster sugar 250g/9oz blueberries  1 heaped tsp agar-agar flakes few drops lemon juice 5-7 tsp granulated sugar 1 tsp citric acid few drops purple food colouring 100ml/3½fl oz double cream, whipped to soft peaks ",french
"50g/1¾oz butter, cut into cubes, plus extra for greasing 65g/2¼oz plain flour 2 large free-range eggs, beaten 600ml/1 pint double cream 6 tbsp lemon curd 2 tbsp freeze-dried raspberry powder 400g/14oz icing sugar ½ lemon, juice only pink food colouring paste yellow food colouring paste 100g/3½oz white chocolate drops, melted  100g/3½oz dark chocolate drops, melted ",french
"30g/1oz butter 1 shallot, roughly chopped 1 celery stick, chopped 4 sprigs fresh thyme 12 langoustine tails, blanched, meat removed, shells reserved 5 tbsp white wine 300ml/10fl oz fish stock  50g/1¾oz unsalted butter 1 shallot, finely chopped 100ml/3½fl oz dry vermouth 200ml/7fl oz stock (from above) 1 bay leaf 150ml/5fl oz double cream 150g/5½oz green grapes, peeled and cut in half  ¼ cucumber, balled using a Parisian scoop 75g/2½oz unsalted butted 2 x lemon sole fillets, skinned, fillets halved and rolled up 2 tbsp fresh chervil selection of edible flowers ",french
"150ml/5fl oz whole milk 1 vanilla pod, split 1 lemon, zest only 50g/2oz butter, plus extra for greasing 30g/1oz plain flour 100g/3½oz caster sugar (plus extra for sprinkling) ½ lemon, juice only 3 free-range eggs, separated 100g/3½oz caster sugar 1 tsp rosewater 100ml/3½fl oz water 50ml/2fl oz white wine 200g/7oz raspberries ",french
"4 leaves gelatine  300g/10½oz raspberries 4 free-range eggs, separated  75g/2½oz caster sugar  150ml/5fl oz double cream few raspberries, for garnish  ",french
"125g/4½oz fat-free Greek-style yoghurt 2 tbsp maple syrup 2 tsp chia seeds 200g/7oz ready-rolled light puff pastry 2 tbsp apricot jam 2 large sharp, green eating apples (300g/10½oz in total), quartered, cored, thinly sliced 1 tbsp semi-skimmed milk 2 tsp granulated sweetener ½ tsp ground cinnamon ½ tsp ground mace (or nutmeg) ",french
"250ml/9fl oz cream 2 tbsp brandy 125ml/4fl oz sweet white wine 100g/3½oz roquefort cheese, crumbled sea salt and freshly ground black pepper 220g/8oz unsalted butter 1 tbsp white wine vinegar 1 tbsp cracked white pepper 4 free-range egg yolks 30g/1oz unsalted butter 1 bunch watercress 50g/1¾oz baby spinach ",french
"3 tbsp sea salt 1 sprig thyme 6 white peppercorns 1 bay leaf 1 lemon  4 x 450g/1lb live lobsters 50g/1¾oz butter 450g/1lb new potatoes salt and freshly ground black pepper 1 tsp English mustard 2 tbsp white wine vinegar 4 tbsp olive oil 4 tbsp vegetable oil 4 little gem lettuce, washed and halved 1 large bunch watercress, washed 225g/8oz butter 1 shallot, finely chopped 4 garlic cloves, crushed 12 cooked whelks, chopped into small dice 6 tbsp parsley, chopped ",french
"1 fennel bulb, roughly chopped 250g/9oz field mushrooms, roughly chopped 1 onion, peeled, roughly chopped 50g/2oz butter salt and freshly ground black pepper  150ml/5fl oz double cream 110g/4oz plain flour ½ tsp sugar salt and freshly ground black pepper  350ml/12¼fl oz full-fat milk 1 free-range egg, beaten 1 tbsp butter, melted 3 tbsp chopped fresh parsley 3 tbsp vegetable oil 25g/1oz butter 450g/16oz loin of venison, trimmed 275g/9¾oz ready-made puff pastry flour, for dusting 1 free-range egg, beaten 1 Savoy cabbage 50g/2oz butter 1 tbsp chopped fresh sage 500ml/17fl oz beef stock, simmered in a pan until the volume of liquid has reduced to 100ml/3½fl oz, to serve ",french
"2-3 tbsp sunflower or olive oil 1 x 1.8kg/4lb chicken, jointed into eight portions  125g/4½oz unsmoked rindless streaky bacon, cut into 2cm/¾in slices 1 medium onion, finely chopped 2 large garlic cloves, finely chopped 50ml/2fl oz brandy 1 x 75cl bottle red wine 1 x 400g tin chopped tomatoes 2 bay leaves 2-3 sprigs fresh thyme  16 small shallots 200g/7oz baby button mushrooms salt and freshly ground black pepper ",french
"3 large onions, sliced  2 tbsp olive oil 50g/1¾oz butter 1.2kg/2lb 12oz medium potatoes, like Desiree, Maris Piper or Elfe, peeled 2 tbsp finely chopped flatleaf parsley, plus extra to serve if you like 2 tbsp fresh thyme leaves, plus extra to serve if you like 2 garlic cloves, thinly sliced salt and freshly ground black pepper ",french
"4 egg whites 200g/7oz golden caster sugar 25g/1oz cocoa powder 1 tsp white wine vinegar 35g/1¼oz dark chocolate, grated (optional) 400g/14oz whipping cream 30g/1oz icing sugar 3–4 maron glace, crumbled (optional) 250g/9oz sweetened chestnut puree  50g/1¾oz dark chocolate, grated or flaked (optional) ",french
"125g/4½oz icing sugar 125g/4½oz ground almonds 90g/3½oz free-range egg whites 2 tbsp water 110g/4oz caster sugar food colouring (optional) desiccated coconut, for sprinkling (optional) 150ml/5fl oz double or whipped cream, whipped ",french
"125g/4½oz caster sugar 50g/2oz sultanas 2 fresh thyme sprigs, leaves only 40g/1¾oz piece fresh root ginger, peeled and finely chopped ½ shallot, finely chopped 100ml/3½fl oz cider vinegar 300g/10½oz fresh gooseberries, topped and tailed sea salt and freshly ground black pepper 250g/9oz salmon fillet, skin and pin bones removed, flesh roughly chopped 1 lemon, juice only 110ml/4fl oz double cream 4 whole mackerel, heads and guts removed, de-boned (you can ask your fishmonger to do this for you) 4 sprigs fresh tarragon, leaves only 600g/1lb 5oz ready-made all-butter puff pastry 2 free-range egg yolks, lightly beaten sea salt and freshly ground black pepper ",french
"2 free-range eggs 100g/3½oz caster sugar 100g/3½oz plain flour, plus extra for dusting 1 lemon, juice and zest  ¾ tsp baking powder 100g/3½oz butter, melted and cooled slightly, plus extra for greasing ",french
"125g/4½oz blanched almonds  125g/4½oz blanched hazelnuts  300g/10½oz caster sugar  25g/1oz cornflour  6 large free-range egg whites (reserve the yolks)  270ml/9½fl oz double cream  360g/12½oz plain chocolate, 46% cocoa solids, broken into pieces 300g/10½oz caster sugar  100g/3½oz blanched almonds  225g/8oz caster sugar  pinch cream of tartar  8 free-range egg yolks  350g/12oz unsalted butter, slightly softened, cut into pieces  150g/5½oz flaked almonds  50g/1¾oz hazelnuts, chopped 50g/1¾oz pistachios, slivered ",french
"500ml/18fl oz whipping cream 1 vanilla pod, split lengthways, seeds scraped out 6 egg yolks 1 tsp good-quality vanilla essence 50g/1¾oz caster sugar 50ml/2fl oz marula fruit liqueur (look for Amarula) 25ml/1fl oz coffee liqueur, such as Tia Maria coffee extract, to taste 6 tsp caster sugar ",french
"650g/1lb 7oz celeriac, peeled and sliced into thin matchsticks (see tip)  1 lemon, juice only 6 tbsp light mayonnaise 1 tbsp Dijon mustard ½ lemon, juice only pinch of sugar salt and freshly ground black pepper ",french
"400g/14oz strawberries, hulled and roughly chopped 500g/1lb 2oz jam sugar knob of butter 6 large free-range eggs 150g/5½oz caster sugar, plus extra for sprinkling 150g/5½oz self-raising flour 9 leaves gelatine  550g/1lb 4oz raspberries  2 tbsp raspberry liqueur 600ml/20fl oz full-fat milk 8 free-range egg yolks 100g/3½oz caster sugar 450ml/16fl oz double cream 100g/3½oz small strawberries 75g/2½oz caster sugar 1 tbsp arrowroot 150ml/5fl oz double cream 25g/1oz icing sugar 10 medium strawberries  ",french
"600ml/20fl oz red wine 1 tbsp olive oil 1 large chicken, jointed into eight 250g/9oz smoked streaky bacon, cut into small pieces 200g/7oz button mushrooms 400g/14oz shallots, peeled 2 sticks celery, finely chopped 60g/2¼oz plain flour 600ml/20fl oz chicken stock 6 sprigs fresh thyme salt and freshly ground black pepper ",french
"400g/14oz beef mince 400g/14oz pork mince 1 free-range egg, beaten 3 garlic cloves, finely chopped or grated small handful fresh flatleaf parsley, chopped ½ tsp ground cinnamon 1 tsp piment d’Espelette or pimentón 2–3 tbsp plain flour, plus extra for rolling 3 tbsp olive oil salt and freshly ground black pepper 1 tbsp olive oil 1 onion, finely chopped 100g/3½oz unsmoked bacon lardons or cubes of cooked ham 1 tsp piment d’Espelette or pimentón ½ tsp ground cinnamon 6 tomatoes, cored and roughly chopped 1 tbsp tomato purée  150g/5½oz pitted green olives, drained 400g tin haricot beans, drained and rinsed salt and freshly ground black pepper freshly cooked rice, to serve (optional) ",french
"150g/5½oz butter, softened 120g/4½oz golden caster sugar 2 free-range egg yolks ½ large orange, finely grated zest only ½ unwaxed lemon, finely grated zest only 250g/9oz plain flour, plus extra for dusting ½ tsp mixed spice ¼ tsp ground ginger ¼ tsp ground cinnamon ¼ orange, finely grated zest only ¼ lime, finely grated zest only ¼ unwaxed lemon, finely grated zest only 50g/1¾oz caster sugar 150g/5½oz raspberries 100g/3½oz caster sugar 1 lemon, juice only  1 clementine, segmented  ½ pineapple, balled using a Parisian scoop  50g/1¾oz blackberries, halved  50g/1¾oz passion fruit seeds 50g/1¾oz black seedless grapes, halved 50g/1¾oz pomegranate seeds 1 pear, peeled and balled using a Parisian scoop  Champagne  small fresh mint leaves, to decorate ",french
"250g/9oz strong white bread flour, plus extra for dusting 5g salt 8g instant yeast 50g/1¾oz unsalted butter, softened, plus extra for greasing 135ml/4½fl oz whole milk 1 free-range egg, lightly beaten 90g/3¼oz caster sugar 140g/5oz icing sugar, plus extra for dusting 220g/7¾oz ground almonds 1 orange, finely grated zest only 1 free-range egg, beaten 400g/14oz ready-made mincemeat 50g/1¾oz apricot jam 200g/7oz icing sugar 50g/1¾oz pistachios, cut into slivers 25g/1oz glacé cherries, roughly chopped ",french
"275g/9¾oz plain flour 40g/1½oz cocoa powder ¾ tsp bicarbonate of soda ½ tsp flaked sea salt 200g/7oz unsalted butter, softened and diced 50g/1¾oz caster sugar 200g/7oz light brown sugar ½ tsp vanilla extract 85g/3oz dark chocolate (60–70% cocoa solids), finely chopped 40g/1½oz mint-flavoured candy cane, roughly crushed 250g/9oz dark chocolate (60–70% cocoa solids) 3-4 mint-flavoured candy canes, crushed to a coarse powder, to sprinkle (optional) ",french
"3 free-range egg yolks 50g/2oz caster sugar 110ml/3fl oz champagne 6 fresh basil leaves, finely chopped 50g/2oz raspberries 50g/2oz strawberries 50g/2oz blackberries 50g/2oz blueberries 50g/2oz caster sugar ",french
"4 large baking potatoes 25g/1oz butter 3 free-range eggs, yolks only salt and freshly ground black pepper 1litre/1¾ pints fish stock  1kg/2lb 2oz monkfish fillet, cut into large chunks 25g/1oz butter, plus extra for frying 25g/1oz plain flour  110g/4oz baby onions peeled  110g/4oz button mushrooms, quartered  4 free-range eggs, yolks only 250ml/9fl oz double cream  3 tbsp tarragon leaves ",french
"5 tbsp olive oil 1 fresh globe artichoke, heart only, quartered 1 monkfish tail, filleted, skin removed, quartered, carcass reserved 100g/3½ oz pancetta, chopped in 1 cm cubes 8 small shallots  2 garlic cloves, 1 crushed, 1 finely sliced  150ml/5fl oz red wine 200ml/7fl oz dark chicken stock 8 chestnut mushrooms, quartered  4 sprigs thyme, leaves only 25g/1oz unsalted butter 4 sprigs parsley, leaves only, finely chopped ",french
"1.75kg/4lb mussels 1 garlic clove, finely chopped 2 shallots, finely chopped 15g/½oz butter a bouquet garni of parsley, thyme and bay leaves 100ml/3½fl oz dry white wine or cider 120ml/4fl oz double cream handful of parsley leaves, coarsley chopped crusty bread, to serve ",french
"1kg/2lb 3oz fresh live mussels  2 tbsp olive oil 1 onion, finely chopped  2 garlic cloves, chopped  150ml/5¼fl oz white wine 2 sprigs thyme 150ml/5¼fl oz double cream small bunch flatleaf parsley, chopped  crusty bread, to serve ",french
"oil, for deep frying 2kg/4lb 8oz fresh live mussels  2 tbsp olive oil 4 shallots, finely chopped  6 thyme sprigs, leaves picked 4 garlic cloves, finely chopped  250ml/9floz white wine 250ml/9floz double cream 50g/2oz butter 12 tbsp fresh breadcrumbs 6 tbsp flat leaf parsley, half finely chopped, half chopped 4 large chipping potatoes, peeled and cut into fine julienne ",french
"6 garlic cloves 2 free-range egg yolks half a lemon, juice only salt and pepper 1 tsp Dijon mustard 200ml/7fl oz oil, (mix sunflower and olive oil, to taste. Olive oil makes it a heavier taste.) 750g/1lb 10oz mussels  2 tbsp olive oil 1 onion, thinly sliced  2 bay leaves 250ml/9fl oz dry white wine 1 leek 1 fennel, thinly sliced 1 carrot, thinly sliced 2 pinches saffron  salt and pepper 250ml/9fl oz aïoli (see above) large chunks of stale bread, to serve ",french
"30g/1oz butter 1 small leek, finely diced 1 bulb fennel, finely sliced 200g/7oz chestnut mushrooms, sliced (optional) 3 shallots, finely chopped pinch curry powder pinch saffron strands sprigs of thyme 250ml/9fl oz white wine 590g/1lb 5oz fresh mussels, cleaned and beards removed 200ml/7fl oz double cream small bunch parsley, snipped and finely chopped salt and freshly ground black pepper ",french
"50g/1¾oz butter 1 onion, roughly chopped 250ml/9fl oz white wine 500g/1lb 2oz mussels (rinsed, de-bearded, discard any mussels that do not close tightly when tapped) 500g/1lb 2oz pumpkin, peeled, seeds removed, roughly chopped 2 garlic cloves, roughly chopped 2 sprigs fresh thyme, leaves only 400ml/14fl oz vegetable stock 125ml/4½fl oz double cream 2 star anise small pinch saffron 1 lime, juice only salt and freshly ground black pepper 1 tbsp red-veined sorrel cress or chopped fresh herbs, to garnish (optional) ",french
"500g/1lb2oz live mussels, scrubbed and debearded 2 thyme sprigs  1 bay leaf 100ml/3½fl oz dry white wine 1 red onion, thinly sliced 4 tbsp red wine vinegar 125g/4½oz jar or tin cooked broad beans 5 tbsp olive oil 4 sourdough bread slices salt and freshly ground black pepper 30g/1oz sea vegetables, such as Oyster leaf, salty fingers and samphire, to garnish ",french
"1kg/2lb 3oz fresh mussels  2 tbsp olive oil 1 shallot, finely chopped  2 garlic cloves, chopped  150ml/5fl oz white wine 2 sprigs thyme 150ml/5fl oz double cream small bunch flat leaf parsley, chopped  crusty bread, to serve ",french
"1.2kg/2½ lb neck fillet of lamb, cut into 7.5cm/3in cubes 1½ tbsp flour 4 tsp vegetable oil 1 onion, peeled, chopped 1 whole garlic head, cut in half horizontally 350ml/12fl oz white wine 300g/10½oz canned chopped tomatoes 3-4 sprigs fresh thyme, leaves only 3-4 sprigs fresh rosemary, leaves only  500ml/17fl oz cold lamb or chicken stock  450g/1lb mixed seasonal vegetables, peeled, chopped into equal-sized pieces 50g/2oz butter 200-250g/7-9oz mashed potatoes, to serve ",french
"400g/14oz fresh tuna loin 1 tbsp olive oil 4 free-range eggs 110g/4oz French beans, cooked 10 cherry tomatoes olive oil, for drizzling  8 new potatoes, cooked 10 black olives 1 Little Gem lettuce ½ garlic clove 2 canned anchovy fillets, drained 1 free-range egg yolk ½ lemon, juice only 110ml/4oz olive oil 1 tsp Dijon mustard salt and freshly ground black pepper ",french
"100g/3½oz organic beef fillet, finely chopped 2 gherkins, finely chopped 1 tsp capers, rinsed and drained, finely chopped 1 shallot, finely chopped ½ tsp Dijon mustard  few drops Tabasco sauce ½ tsp Worcestershire sauce salt and freshly ground black pepper 1 slice dark rye or pumpernickel bread  1 free-range egg yolk ",french
"10 garlic cloves in their skins 600g/1lb 5oz lamb fillet salt and freshly ground black pepper 2 tbsp vegetable oil 4 tbsp white wine, water, or stock 200ml/7fl oz double cream 2 tbsp finely sliced fresh basil 1-2 tsp Dijon mustard a little sautéed spinach, to garnish ",french
"50g/1¾oz caster sugar  50g/1¾oz distilled vinegar  150g/5½oz frozen blackcurrants  450g/1lb clear honey 450ml/16fl oz red wine vinegar  3 carrots 3 parsnips 1 small swede 1 small celeriac 1kg/2lb 4oz duck or goose fat  6 sprigs lemon thyme  3 garlic cloves 1 sprig rosemary  fine sea salt, to taste ground white pepper, to taste	 fine sea salt, to taste  3 thyme sprigs, leaves picked white ground pepper, to taste 50ml/2fl oz double cream  175g/6oz unsalted butter, diced 5 tbsp olive oil squeeze of lemon 150g/5½oz butter, softened 35g/1¼oz garlic, crushed 35g/1¼oz flatleaf parsley, finely chopped 1 savoy cabbage, shredded 2 tbsp whole black peppercorns  2 tbsp juniper berries  800g/1lb 12oz Oisin venison loin, trimmed ",french
"375g/13oz strong white flour, plus extra for dusting 250g/9oz sourdough starter 7g salt 130-175ml/4-6fl oz tepid water olive oil, for kneading semolina flour, for dusting 100g/3½oz whole black pitted olives  100g/3½oz whole green pitted olives 1 tbsp dried oregano ",french
"100g/3½fl oz caster sugar  3 tbsp kirsch 3 free-range eggs whites 15g/½oz caster sugar 100g/3½oz ground almonds 100g/3½oz icing sugar 3 free-range eggs 30g/1oz plain four, sifted 30g/1oz unsalted butter, melted 100ml/3½fl oz double cream 100ml/3½fl oz dark chocolate, 36 per cent cocoa solids, broken into small pieces 3 free-range egg yolks 75g/2½oz caster sugar 225g/8oz unsalted butter, cubed and softened 2 tsp vanilla paste 40 small raspberries 200g/7oz seedless raspberry jam, sieved ",french
"4 large oranges, zest only 75g/2½oz caster sugar 500ml/17fl oz full-fat milk  120g/4oz granulated sugar 3 free-range eggs 4 free-range egg yolks ",french
500ml/18fl oz double cream 1 vanilla pod 100g/4oz caster sugar (plus extra for the topping) 6 free-range egg yolks ,french
"½ tsp sunflower oil 6 sausages, at least 85% meat 4 celery sticks 3 carrots 2 onions, halved and sliced 6 boneless, skinless chicken thighs (about 450g/1lb) 2 garlic cloves, crushed 200g/7oz piece smoked lean gammon, trimmed and cut into 2cm/1in cubes 2 x 400g/14oz cans chopped tomatoes 150ml/5fl oz red wine (or water) 1 tsp caster sugar 1 tsp dried chilli flakes 1 bay leaf 4-5 bushy sprigs fresh thyme 400g/14oz can cannellini beans in water, drained and rinsed 400g/14oz can butter beans in water, drained and rinsed freshly ground black pepper handful fresh flatleaf parsley ½ large orange, zest only, finely grated ",french
"20g/¾oz beef dripping 2kg/4lb 8oz short ribs, cut into 500g/1lb 2oz portions 1 onion, chopped 1 carrot, peeled and chopped 1 celery stick, chopped 2 garlic cloves, finely chopped 250ml/9fl oz red wine 2 litres/3½ pints beef stock 4 tbsp olive oil 2kg/4lb 8oz oxtail 250g/9oz floury potatoes, such as Maris Piper, cut into 2cm/¾in-thick chips 500g/1lb 2oz beef dripping 75g/2½oz curd cheese  2 x 550g/1lb 4oz bone-in steaks, such as T-bone or prime rib  100g/3½oz beef dripping 250g/9oz unsalted butter  4 fresh thyme sprigs 1 fresh rosemary sprig 2 heads garlic, peeled, cloves separated sea salt and freshly ground black pepper ",french
"150ml/5½fl oz lukewarm full-fat milk 5g fast-action yeast 275g/9¾oz plain flour 75g/2½oz strong bread flour 45g/1¾oz sugar 1 tsp salt 75g/2½oz unsalted butter, softened 1 large free-range egg, beaten, plus extra for glazing nibbed sugar (pearl sugar), for sprinkling ",french
"2 free-range eggs 30g/1oz caster sugar 250ml/9fl oz milk 1 vanilla pod, split in half lengthways and seeds scraped out 2 tbsp rum, plus extra to flambé 2 thick slices brioche 100g/3½oz brown sugar ½ pineapple, peeled and cut into cubes 60g/2¼oz butter  200ml/7fl oz whipping cream 50g/1¾oz icing sugar 1 vanilla pod, split in half lengthways and seeds scraped out candy floss (optional), to serve ",french
