,Ingredients,Cuisine
1163,"['vegetable', 'oil', 'potato', 'peeled', 'diced', 'cube', 'dried', 'turmeric', 'red', 'chilli', 'powder', 'salt', 'cumin', 'seed', 'fennel', 'seed', 'fenugreek', 'seed', 'nigella', 'seed', 'black', 'mustard', 'seed', 'vegetable', 'oil', 'five', 'spice', 'mix', 'panchphoran', 'green', 'chilli', 'finely', 'fresh', 'coriander']",9
1164,"['dried', 'chickpea', 'soaked', 'water', 'overnight', 'chana', 'dal', 'soaked', 'water', 'overnight', 'sunflower', 'oil', 'onion', 'roughly', 'fresh', 'root', 'ginger', 'finely', 'grated', 'cumin', 'seed', 'cinnamon', 'stick', 'black', 'cardamom', 'lightly', 'crushed', 'clove', 'green', 'chilli', 'finely', 'salt', 'anardana', 'powder', 'crushed', 'pomegranate', 'pomegranate', 'molasses', 'garam', 'masala', 'pomegranate', 'seed', 'garnish', 'handful', 'coriander', 'finely', 'garnish']",9
1165,"['ghee', 'vegetable', 'oil', 'beef', 'braising', 'steak', 'diced', 'chunk', 'onion', 'diced', 'garlic', 'clove', 'finely', 'ground', 'cumin', 'ground', 'coriander', 'ground', 'turmeric', 'ground', 'black', 'pepper', 'chilli', 'powder', 'ground', 'ginger', 'clove', 'cardamom', 'pod', 'optional', 'ground', 'cinnamon', 'x', 'tomato', 'natural', 'yoghurt', 'vinegar', 'salt', 'pinch', 'sugar']",9
1166,"['baby', 'salad', 'potato', 'oil', 'fennel', 'seed', 'sugar', 'preferred', 'salt', 'pinch', 'garam', 'masala', 'chilli', 'powder']",9
1167,"['cauliflower', 'left', 'whole', 'coconut', 'oil', 'piece', 'fresh', 'root', 'ginger', 'peeled', 'grated', 'green', 'chilli', 'finely', 'seed', 'removed', 'garlic', 'clove', 'crushed', 'black', 'mustard', 'seed', 'ground', 'turmeric', 'tin', 'coconut', 'milk', 'unwaxed', 'lemon', 'halved', 'potato', 'scrubbed', 'skin', 'left', 'cut', 'piece', 'salt', 'freshly', 'ground', 'black', 'pepper', 'greek', 'style', 'yoghurt', 'thick', 'dairy', 'free', 'alternative', 'serve', 'blanched', 'almond', 'serve', 'coriander', 'leaf', 'serve', 'plain', 'flour', 'plus', 'extra', 'dusting', 'baking', 'powder', 'greek', 'style', 'yoghurt', 'warm', 'water']",9
1168,"['tomato', 'pur', 'e', 'dijon', 'mustard', 'ground', 'cumin', 'garam', 'masala', 'lemon', 'juice', 'salt', 'chilli', 'powder', 'single', 'cream', 'boned', 'skinned', 'chicken', 'breast', 'weighing', 'approximately', 'total', 'salt', 'freshly', 'ground', 'black', 'pepper', 'taste', 'vegetable', 'oil', 'piece', 'cinnamon', 'stick', 'cardamom', 'pod', 'cracked', 'open', 'clove', 'onion', 'cut', 'fine', 'half', 'ring', 'piece', 'fresh', 'root', 'ginger', 'peeled', 'cut', 'fine', 'slice', 'fine', 'strip', 'hot', 'green', 'chilli', 'cut', 'diagonal', 'fine', 'strip', 'black', 'yellow', 'mustard', 'seed', 'clove', 'garlic', 'finely', 'cooked', 'basmati', 'rice', 'serve']",9
1169,"['potato', 'peeled', 'carrot', 'pea', 'olive', 'oil', 'cumin', 'seed', 'onion', 'green', 'chilli', 'finely', 'salt', 'ground', 'coriander', 'pinch', 'garam', 'masala', 'handful', 'coriander', 'leaf', 'wholemeal', 'flour', 'plus', 'little', 'extra', 'glue', 'like', 'paste', 'little', 'extra', 'flouring', 'olive', 'oil', 'pinch', 'salt', 'tomato', 'chutney', 'ketchup', 'serve']",9
1170,"['pint', 'clarified', 'butter', 'unsalted', 'butter', 'melted', 'strained', 'sieve', 'semolina', 'sugar', 'banana', 'ripe', 'pint', 'milk', 'warmed', 'saffron', 'strand', 'soaked', 'milk', 'pinch', 'grated', 'nutmeg', 'sultana', 'cardamom', 'seed', 'crushed', 'flaked', 'almond', 'lightly', 'toasted']",9
1171,"['head', 'garlic', 'clove', 'separated', 'peeled', 'fresh', 'root', 'ginger', 'peeled', 'vegetable', 'oil', 'ghee', 'cardamom', 'pod', 'bay', 'leaf', 'cinnamon', 'stick', 'onion', 'finely', 'salt', 'whole', 'chicken', 'jointed', 'skin', 'removed', 'steamed', 'pilau', 'rice', 'serve']",9
1172,"['bay', 'leaf', 'black', 'peppercorn', 'piece', 'cinnamon', 'stick', 'green', 'cardamom', 'pod', 'clove', 'grated', 'nutmeg', 'blade', 'mace', 'garlic', 'clove', 'peeled', 'vegetable', 'oil', 'vegetable', 'oil', 'onion', 'finely', 'sliced', 'ginger', 'garlic', 'paste', 'equal', 'quantity', 'garlic', 'ginger', 'little', 'water', 'salt', 'taste', 'red', 'chilli', 'powder', 'ground', 'cumin', 'ground', 'coriander', 'curry', 'powder', 'plum', 'tomato', 'roughly', 'finely', 'fresh', 'coriander', 'vegetable', 'oil', 'venison', 'fillet', 'coriander', 'cress', 'garnish', 'steamed', 'basmati', 'rice', 'serve']",9
1173,"['chicken', 'thigh', 'bone', 'sunflower', 'oil', 'cumin', 'seed', 'black', 'mustard', 'seed', 'garlic', 'clove', 'finely', 'fresh', 'root', 'ginger', 'finely', 'grated', 'onion', 'roughly', 'ground', 'turmeric', 'freshly', 'green', 'bird', 'eye', 'chilli', 'taste', 'tin', 'tomato', 'garam', 'masala', 'salt', 'fresh', 'coriander', 'garnish']",9
1174,"['floury', 'potato', 'left', 'whole', 'vegetable', 'oil', 'urid', 'dal', 'black', 'mustard', 'seed', 'curry', 'leaf', 'pinch', 'ground', 'turmeric', 'finely', 'grated', 'fresh', 'root', 'ginger', 'garlic', 'clove', 'crushed', 'green', 'chilli', 'finely', 'pinch', 'salt', 'squeeze', 'lemon', 'juice', 'flour', 'chickpea', 'flour', 'pinch', 'salt', 'ground', 'turmeric', 'baking', 'powder', 'chilli', 'powder', 'sunflower', 'oil', 'deep', 'frying', 'tamarind', 'pur', 'e', 'ground', 'cumin', 'roasted', 'hot', 'red', 'chilli', 'powder', 'pinch', 'ground', 'ginger', 'pinch', 'salt', 'jaggery']",9
1175,"['olive', 'oil', 'onion', 'garlic', 'clove', 'cumin', 'seed', 'red', 'chilli', 'seed', 'removed', 'finely', 'beef', 'mince', 'butter', 'white', 'rice', 'litre', 'pint', 'chicken', 'beef', 'stock', 'made', 'cube', 'frozen', 'pea', 'salt', 'pepper']",9
1176,"['beef', 'mince', 'fat', 'vegetable', 'oil', 'onion', 'finely', 'carrot', 'peeled', 'finely', 'garlic', 'clove', 'finely', 'piece', 'fresh', 'root', 'ginger', 'finely', 'grated', 'ozm', 'madras', 'curry', 'paste', 'hot', 'chilli', 'powder', 'optional', 'basmati', 'rice', 'litre', 'pint', 'beef', 'stock', 'courgette', 'finely', 'green', 'bean', 'cut', 'length', 'cauliflower', 'cut', 'floret', 'broccoli', 'cut', 'floret', 'frozen', 'pea', 'handful', 'coriander', 'leaf', 'roughly', 'greek', 'style', 'yoghurt', 'fat', 'cumin', 'seed', 'toasted', 'ground', 'cucumber', 'grated', 'handful', 'finely', 'mint', 'salt']",9
1177,"['ground', 'coriander', 'ground', 'cumin', 'groud', 'turmeric', 'lime', 'juice', 'fillet', 'steak', 'finely', 'sliced', 'strip', 'sunflower', 'rapeseed', 'oil', 'fresh', 'root', 'ginger', 'grated', 'garlic', 'finely', 'onion', 'finely', 'sliced', 'green', 'pepper', 'stalk', 'seed', 'removed', 'finely', 'sliced', 'red', 'pepper', 'stalk', 'seed', 'removed', 'finely', 'sliced', 'spring', 'onion', 'trimmed', 'finely', 'sliced', 'plum', 'tomato', 'seed', 'removed', 'flesh', 'sliced', 'thin', 'strip', 'green', 'chilli', 'stalk', 'removed', 'sliced', 'chilli', 'powder', 'taste', 'salt', 'taste', 'fresh', 'coriander', 'sunflower', 'oil', 'level', 'mustard', 'seed', 'cumin', 'seed', 'fresh', 'curry', 'leaf', 'shredded', 'pinch', 'asafoetida', 'hing', 'green', 'chilli', 'stalk', 'removed', 'finely', 'finely', 'fresh', 'root', 'ginger', 'tomato', 'skin', 'seed', 'removed', 'diced', 'lime', 'juice', 'low', 'fat', 'greek', 'style', 'yoghurt', 'fresh', 'coriander', 'leaf', 'basmati', 'rice', 'cooked', 'according', 'packet', 'instruction', 'salt', 'cooled', 'room', 'temperature', 'salt', 'taste']",9
1178,"['fresh', 'dried', 'curry', 'leaf', 'onion', 'roughly', 'rapeseed', 'oil', 'thick', 'natural', 'yoghurt', 'tomato', 'pur', 'e', 'x', 'fresh', 'root', 'ginger', 'peeled', 'finely', 'garlic', 'clove', 'finely', 'heaped', 'ground', 'cumin', 'heaped', 'ground', 'coriander', 'heaped', 'chilli', 'powder', 'ground', 'turmeric', 'beef', 'rump', 'steak', 'cut', 'cube', 'rinsed', 'butternut', 'berry', 'pitted', 'plum', 'tin', 'coconut', 'milk', 'garam', 'masala', 'optional', 'green', 'finger', 'chilli', 'split', 'four', 'lengthways', 'salt', 'freshly', 'ground', 'black', 'pepper', 'rapeseed', 'oil', 'ghee', 'cinnamon', 'stick', 'cardamom', 'pod', 'lightly', 'crushed', 'clove', 'cumin', 'seed', 'onion', 'thinly', 'sliced', 'basmati', 'long', 'grain', 'rice', 'litre', 'pint', 'boiling', 'water']",9
1179,"['cumin', 'seed', 'coriander', 'seed', 'fennel', 'seed', 'fenugreek', 'seed', 'cardamom', 'pod', 'lightly', 'crushed', 'vegetable', 'oil', 'cubed', 'fillet', 'steak', 'onion', 'sliced', 'garlic', 'clove', 'finely', 'red', 'bird', 'eye', 'chilli', 'finely', 'x', 'tomato', 'grated', 'fresh', 'ginger', 'turmeric', 'beef', 'stock', 'x', 'pack', 'thick', 'rice', 'noodle', 'broken', 'piece', 'basmati', 'rice', 'cooked', 'according', 'packet', 'instruction', 'lime', 'wedge']",9
1180,"['floury', 'potato', 'unpeeled', 'olive', 'rapeseed', 'oil', 'whole', 'cumin', 'seed', 'onion', 'cut', 'mm', 'cube', 'fresh', 'hot', 'green', 'chilli', 'bird', 'eye', 'chilli', 'leftover', 'roast', 'beef', 'mm', 'cube', 'salt', 'freshly', 'ground', 'black', 'pepper', 'olive', 'rapeseed', 'oil', 'ground', 'asafoetida', 'whole', 'cumin', 'seed', 'whole', 'mustard', 'seed', 'trimmed', 'broccoli', 'floret', 'salt', 'cayenne', 'pepper', 'olive', 'oil', 'generous', 'pinch', 'ground', 'asafoetida', 'whole', 'brown', 'yellow', 'mustard', 'seed', 'peeled', 'de', 'seeded', 'butternut', 'squash', 'cut', 'piece', 'salt', 'caster', 'sugar', 'cayenne', 'pepper', 'plain', 'yoghurt', 'fresh', 'coriander']",9
1181,"['groundnut', 'oil', 'green', 'cardamom', 'black', 'get', 'length', 'cassia', 'bark', 'cinnamon', 'stick', 'onion', 'peeled', 'sliced', 'rib', 'eye', 'steak', 'trimmed', 'cut', 'thin', 'strip', 'green', 'chilli', 'garlic', 'clove', 'peeled', 'sliced', 'turmeric', 'salt', 'ground', 'cumin', 'ground', 'coriander', 'tomato', 'pur', 'e', 'peeled', 'grated', 'root', 'ginger', 'pinch', 'garam', 'masala', 'fresh', 'coriander', 'leaf', 'washed', 'garnish']",9
1182,"['litre', 'pint', 'water', 'chana', 'dal', 'thoroughly', 'cleaned', 'ground', 'turmeric', 'heaped', 'ground', 'coriander', 'garam', 'masala', 'salt', 'taste', 'sugar', 'oil', 'unsalted', 'butter', 'ghee', 'green', 'cardamom', 'pod', 'lightly', 'crushed', 'cumin', 'seed', 'clove', 'cinnamon', 'stick', 'brown', 'mustard', 'seed', 'dried', 'red', 'chilli', 'dried', 'bay', 'leaf', 'heaped', 'flaked', 'desiccated', 'coconut', 'fresh', 'coconut', 'flesh', 'cube']",9
1183,"['vegetable', 'oil', 'pinch', 'ground', 'asafoetida', 'bay', 'leaf', 'panch', 'phoran', 'blend', 'equal', 'quantity', 'fenugreek', 'nigella', 'seed', 'fennel', 'seed', 'cumin', 'mustard', 'seed', 'available', 'asian', 'supermarket', 'also', 'known', 'bengali', 'five', 'spice', 'mild', 'dried', 'red', 'chilli', 'onion', 'ground', 'turmeric', 'level', 'ground', 'cumin', 'heaped', 'ground', 'coriander', 'ginger', 'paste', 'available', 'asian', 'supermarket', 'make', 'crushing', 'blending', 'fresh', 'ginger', 'rough', 'paste', 'adding', 'water', 'necessary', 'loosen', 'butternut', 'squash', 'peeled', 'seed', 'removed', 'flesh', 'cut', 'cube', 'boiling', 'water', 'canned', 'chickpea', 'drained', 'washed', 'ground', 'garam', 'masala', 'ground', 'fennel', 'seed', 'salt', 'taste', 'sugar', 'taste']",9
1184,"['sea', 'bass', 'sea', 'bream', 'fillet', 'around', 'scale', 'removed', 'skin', 'flaked', 'sea', 'salt', 'plus', 'extra', 'season', 'cayenne', 'pepper', 'english', 'mustard', 'powder', 'freshly', 'ground', 'black', 'pepper', 'sunflower', 'oil', 'heaped', 'yellow', 'mustard', 'seed', 'black', 'mustard', 'seed', 'cumin', 'seed', 'onion', 'finely', 'sliced', 'long', 'green', 'chilli', 'stalk', 'trimmed', 'cut', 'half', 'without', 'deseeding', 'bay', 'leaf', 'ground', 'turmeric', 'garam', 'masala', 'ripe', 'tomato', 'roughly', 'rice', 'cooked', 'according', 'packet', 'instruction']",9
1185,"['japanese', 'style', 'aubergine', 'thinly', 'sliced', 'round', 'good', 'pinch', 'ground', 'turmeric', 'salt', 'taste', 'red', 'chilli', 'powder', 'vegetable', 'oil', 'plain', 'yoghurt', 'sugar', 'rounded', 'cumin', 'seed', 'toasted', 'frying', 'pan', 'ground', 'clean', 'coffee', 'grinder', 'pestle', 'mortar', 'handful', 'fresh', 'coriander', 'leaf', 'garnish']",9
1186,"['urid', 'dal', 'mung', 'bean', 'water', 'olive', 'oil', 'onion', 'finely', 'clove', 'garlic', 'finely', 'green', 'chilli', 'finely', 'ground', 'turmeric', 'ground', 'cumin', 'cinnamon', 'stick', 'broken', 'piece', 'clove', 'salt', 'freshly', 'ground', 'black', 'pepper', 'tomato', 'caster', 'sugar', 'squeeze', 'lemon', 'juice', 'handful', 'fresh', 'coriander']",9
1187,"['vegetable', 'oil', 'peeled', 'finely', 'grated', 'root', 'ginger', 'garlic', 'clove', 'crushed', 'salt', 'coarsely', 'ground', 'black', 'pepper', 'ground', 'white', 'pepper', 'chicken', 'breast', 'boneless', 'skinless', 'cut', 'bite', 'sized', 'piece', 'onion', 'finely', 'fresh', 'green', 'chilli', 'slit', 'lengthways', 'lemon', 'juice', 'coriander', 'leaf', 'vegetable', 'groundnut', 'oil', 'spanish', 'onion', 'finely', 'green', 'finger', 'chilli', 'finely', 'garlic', 'clove', 'finely', 'white', 'potato', 'peeled', 'cut', 'cube', 'cauliflower', 'floret', 'cut', 'piece', 'turmeric', 'ground', 'cumin', 'ground', 'coriander', 'salt', 'garam', 'masala', 'butter', 'ghee', 'peeled', 'finely', 'grated', 'root', 'ginger']",9
1188,"['oil', 'mustard', 'seed', 'pinch', 'chilli', 'powder', 'turmeric', 'powder', 'potato', 'boiled', 'quartered', 'salt', 'taste']",9
1189,"['coconut', 'vegetable', 'oil', 'clove', 'tellicherry', 'ordinary', 'black', 'peppercorn', 'cassia', 'bark', 'available', 'asian', 'store', 'supermarket', 'curry', 'leaf', 'freshly', 'grated', 'root', 'ginger', 'onion', 'diced', 'plain', 'flour', 'salt', 'freshly', 'ground', 'black', 'pepper', 'taste', 'chicken', 'thigh', 'boneless', 'diced', 'baby', 'carrot', 'peeled', 'blanched', 'silverskin', 'onion', 'green', 'bean', 'blanched', 'ground', 'turmeric', 'ground', 'coriander', 'seasoned', 'flour', 'coconut', 'milk', 'ready', 'made', 'puff', 'pastry', 'sheet', 'free', 'range', 'egg', 'beaten', 'brush', 'pastry', 'coriander', 'seed', 'cumin', 'seed', 'fennel', 'seed', 'black', 'sesame', 'seed']",9
1190,"['savoy', 'cabbage', 'finely', 'shredded', 'groundnut', 'corn', 'oil', 'black', 'mustard', 'seed', 'pinch', 'fenugreek', 'seed', 'fresh', 'curry', 'leaf', 'dried', 'red', 'chilli', 'broken', 'seed', 'removed', 'onion', 'sliced', 'fresh', 'ginger', 'finely', 'shredded', 'turmeric', 'powder', 'pinch', 'chilli', 'powder', 'tomato', 'diced']",9
1191,"['cornflour', 'milk', 'evaporated', 'milk', 'condensed', 'milk', 'thick', 'double', 'cream', 'seed', 'cardamom', 'pod', 'crushed']",9
1192,"['carrot', 'grated', 'parsnip', 'grated', 'flour', 'ground', 'cumin', 'curry', 'powder', 'ground', 'coriander', 'salt', 'free', 'range', 'egg', 'beaten', 'litre', 'pint', 'oil', 'frying', 'handful', 'fresh', 'coriander', 'approx', 'fresh', 'green', 'chilli', 'lemon', 'juice', 'olive', 'oil', 'salt', 'caster', 'sugar']",9
1193,"['oil', 'deep', 'frying', 'chickpea', 'flour', 'pinch', 'salt', 'ground', 'cumin', 'fennel', 'seed', 'finely', 'red', 'chilli', 'sized', 'cauliflower', 'approx', 'broken', 'floret', 'roughly', 'almond', 'milk', 'piece', 'fresh', 'turmeric', 'x', 'tin', 'coconut', 'milk', 'vegetable', 'stock', 'dash', 'chilli', 'oil', 'dash', 'coriander', 'oil', 'red', 'chilli', 'finely', 'sliced', 'roughly', 'coriander']",9
1194,"['cumin', 'seed', 'coriander', 'seed', 'green', 'cardamom', 'pod', 'bruised', 'black', 'cardamom', 'pod', 'bruised', 'clove', 'nutmeg', 'powder', 'blade', 'mace', 'black', 'pepper', 'star', 'anise', 'bay', 'leaf', 'dried', 'red', 'chilli', 'dry', 'chickpea', 'soaked', 'water', 'overnight', 'bay', 'leaf', 'black', 'cardamom', 'pod', 'clove', 'salt', 'vegetable', 'clove', 'bay', 'leaf', 'black', 'cardamom', 'pod', 'onion', 'sliced', 'ginger', 'garlic', 'paste', 'coriander', 'powder', 'mild', 'red', 'chilli', 'powder', 'cumin', 'powder', 'salt', 'tomato', 'coriander', 'leaf', 'punjabi', 'garam', 'masala', 'x', 'lamb', 'rump', 'steak', 'punjabi', 'garam', 'masala', 'salt', 'taste', 'red', 'onion', 'sliced', 'baby', 'plum', 'tomato', 'sliced', 'cucumber', 'sliced', 'fresh', 'coriander', 'leaf', 'lime', 'juice']",9
1195,"['vegetable', 'olive', 'oil', 'onion', 'finely', 'garam', 'masala', 'garlic', 'clove', 'crushed', 'piece', 'fresh', 'root', 'ginger', 'peeled', 'grated', 'red', 'finger', 'chilli', 'finely', 'fresh', 'coriander', 'finely', 'reserving', 'leaf', 'garnish', 'tin', 'chickpea', 'drained', 'x', 'tin', 'tomato', 'caster', 'sugar', 'taste', 'optional', 'pinch', 'salt', 'taste', 'lemon', 'juice', 'taste']",9
1196,"['dried', 'green', 'marrow', 'pea', 'soaked', 'overnight', 'rinsed', 'split', 'yellow', 'pea', 'soaked', 'hour', 'rinsed', 'ground', 'turmeric', 'unsalted', 'butter', 'oil', 'ghee', 'cumin', 'seed', 'green', 'chilli', 'roughly', 'garlic', 'clove', 'sliced', 'handful', 'curry', 'leaf', 'pinch', 'salt', 'fresh', 'coriander', 'finely', 'plain', 'flour', 'wholemeal', 'flour', 'fine', 'semolina', 'ajwain', 'seed', 'cumin', 'seed', 'crushed', 'black', 'peppercorn', 'crushed', 'salt', 'vegetable', 'oil', 'deep', 'frying']",9
1197,"['chapati', 'flour', 'wholemeal', 'plain', 'flour', 'salt', 'cold', 'water', 'butter', 'spreading', 'optional']",9
1198,"['charentais', 'melon', 'flesh', 'skin', 'removed', 'fresh', 'canned', 'coconut', 'milk', 'sugar', 'taste', 'pomegranate', 'fleshy', 'seed', 'handful', 'crushed', 'ice', 'handful', 'flaked', 'almond', 'lightly', 'toasted', 'oven', 'golden']",9
1199,"['vegetable', 'oil', 'madras', 'curry', 'paste', 'mackerel', 'cut', 'across', 'steak', 'bunch', 'coriander', 'stalk', 'leaf', 'sprinkle', 'red', 'onion', 'lime', 'zest', 'juice', 'coconut', 'milk', 'rice', 'boiled', 'serve']",9
1200,"['natural', 'yogurt', 'garlic', 'clove', 'finely', 'crushed', 'piece', 'ginger', 'finely', 'grated', 'green', 'chilli', 'finely', 'seed', 'kashmiri', 'chilli', 'powder', 'ground', 'coriander', 'ground', 'turmeric', 'skinless', 'boneless', 'chicken', 'thigh', 'cut', 'half', 'vegetable', 'oil', 'onion', 'thinly', 'sliced', 'whole', 'clove', 'piece', 'cinnamon', 'stick', 'green', 'cardamom', 'pod', 'bruised', 'rolling', 'pin', 'indian', 'bay', 'leaf', 'cumin', 'seed', 'tomato', 'salt', 'basmati', 'rice', 'soaked', 'cold', 'water', 'hour', 'salt', 'per', 'litre', 'pint', 'cooking', 'water', 'ghee', 'pinch', 'saffron', 'soaked', 'warm', 'milk', 'minute', 'rosewater', 'cashew', 'nut', 'shelled', 'pistachio', 'dry', 'roasted', 'hot', 'pan', 'golden', 'brown', 'raita', 'serve']",9
1201,"['sliced', 'chicken', 'breast', 'vegetable', 'oil', 'olive', 'oil', 'garam', 'masala', 'natural', 'yoghurt', 'lemon', 'juiced', 'garlic', 'clove', 'finely', 'turmeric', 'paprika', 'cardamom', 'crushed', 'husk', 'removed', 'salt', 'ground', 'chilli', 'cumin', 'handful', 'fresh', 'coriander', 'basmati', 'rice', 'washed', 'well', 'onion', 'clove', 'garlic', 'cinnamon', 'stick', 'cardamom', 'pod', 'fennel', 'seed', 'vegetable', 'oil']",9
1202,"['chicken', 'thigh', 'fillet', 'cut', 'bite', 'sized', 'piece', 'tikka', 'curry', 'paste', 'olive', 'oil', 'onion', 'diced', 'garlic', 'clove', 'crushed', 'red', 'pepper', 'deseeded', 'diced', 'green', 'pepper', 'deseeded', 'diced', 'broccoli', 'roughly', 'spring', 'onion', 'roughly', 'cashew', 'nut', 'cooked', 'basmati', 'rice', 'salt', 'freshly', 'ground', 'black', 'pepper']",9
1203,"['desiccated', 'coconut', 'basmati', 'rice', 'butter', 'vegetable', 'oil', 'onion', 'finely', 'sliced', 'strength', 'curry', 'paste', 'chicken', 'breast', 'skinned', 'cut', 'slice', 'canned', 'tomato', 'coconut', 'milk', 'fresh', 'coriander', 'leaf', 'fresh', 'mint', 'leaf', 'lime', 'juice', 'salt', 'freshly', 'ground', 'black', 'pepper']",9
1204,"['low', 'calorie', 'cooking', 'spray', 'onion', 'finely', 'chicken', 'thigh', 'boned', 'skinned', 'visible', 'fat', 'removed', 'garlic', 'clove', 'crushed', 'ginger', 'finely', 'grated', 'garam', 'masala', 'hot', 'chilli', 'powder', 'tin', 'tomato', 'floz', 'chicken', 'stock', 'made', 'chicken', 'stock', 'cube', 'dried', 'red', 'split', 'lentil', 'rinsed', 'drained', 'bay', 'leaf', 'wholegrain', 'long', 'grain', 'rice', 'fat', 'free', 'natural', 'yoghurt', 'roughly', 'fresh', 'coriander', 'leaf']",9
1205,"['vegetable', 'oil', 'onion', 'finely', 'clove', 'garlic', 'thinly', 'sliced', 'chilli', 'powder', 'ground', 'turmeric', 'pinch', 'salt', 'skinless', 'chicken', 'breast', 'cut', 'chunk', 'tomato', 'ground', 'ginger', 'ground', 'cumin', 'ground', 'coriander', 'melted', 'butter', 'lemon', 'juice', 'basmati', 'rice', 'cooked', 'according', 'packet', 'instruction', 'ready', 'made', 'chapati', 'naan', 'bread', 'lime', 'cut', 'wedge', 'handful', 'fresh', 'coriander', 'leaf', 'red', 'chilli', 'sliced']",9
1206,"['skinless', 'chicken', 'breast', 'fillet', 'cut', 'chunk', 'dried', 'chilli', 'flake', 'ground', 'turmeric', 'ground', 'coriander', 'ground', 'cumin', 'olive', 'oil', 'cumin', 'seed', 'cinnamon', 'stick', 'cardamom', 'pod', 'onion', 'finely', 'garlic', 'paste', 'ginger', 'paste', 'coconut', 'milk', 'heaped', 'plain', 'yoghurt', 'dried', 'soak', 'pitted', 'prune', 'cashew', 'nut', 'green', 'chilli', 'finely', 'cornflour', 'mixed', 'cold', 'water', 'flaked', 'sea', 'salt', 'lime', 'juice', 'ground', 'almond', 'garnish', 'handful', 'fresh', 'coriander', 'roughly', 'garnish']",9
1207,"['boneless', 'chicken', 'leg', 'breast', 'yoghurt', 'unsalted', 'butter', 'fresh', 'ginger', 'ground', 'cumin', 'ground', 'coriander', 'red', 'chilli', 'powder', 'plus', 'extra', 'required', 'turmeric', 'lime', 'juice', 'tomato', 'pur', 'e', 'garam', 'masala', 'powder', 'oil', 'salt', 'white', 'pepper', 'taste', 'plain', 'greek', 'style', 'live', 'yogurt', 'room', 'temperature', 'milk', 'room', 'temperature', 'salt', 'sugar', 'plain', 'white', 'flour', 'preferably', 'stone', 'ground', 'organic', 'sifted', 'heaped', 'baking', 'powder', 'extra', 'virgin', 'rapeseed', 'oil', 'plus', 'extra', 'kneading', 'heaped', 'butter', 'nigella', 'seed', 'poppy', 'seed', 'scatter', 'optional', 'fresh', 'coriander', 'red', 'onion', 'finely', 'sliced', 'fresh', 'coriander', 'fresh', 'mint', 'leaf']",9
1208,"['greek', 'style', 'yoghurt', 'vegetable', 'oil', 'piece', 'fresh', 'ginger', 'peeled', 'garlic', 'clove', 'red', 'chilli', 'powder', 'taste', 'garam', 'masala', 'generous', 'pinch', 'green', 'black', 'cardamom', 'seed', 'fennel', 'seed', 'ground', 'together', 'salt', 'taste', 'cheddar', 'cheese', 'coarsely', 'grated', 'lemon', 'juice', 'free', 'range', 'egg', 'beaten', 'rounded', 'flour', 'chicken', 'breast', 'skin', 'bone', 'removed', 'cut', 'cube', 'oil', 'brushing', 'melted', 'butter', 'baste', 'chaat', 'masala', 'optional', 'available', 'asian', 'store', 'supermarket', 'ready', 'made', 'flour', 'tortilla', 'wrapped', 'foil', 'placed', 'oven', 'last', 'five', 'minute', 'cooking', 'onion', 'finely', 'sliced', 'tomato', 'finely', 'sliced', 'little', 'gem', 'lettuce', 'finely', 'sliced', 'chutney']",9
1209,"['spinach', 'leaf', 'washed', 'vegetable', 'oil', 'cardamom', 'pod', 'bay', 'leaf', 'piece', 'cinnamon', 'stick', 'green', 'chilli', 'pricked', 'knife', 'onion', 'piece', 'ginger', 'peeled', 'head', 'garlic', 'peeled', 'clove', 'left', 'whole', 'tomato', 'cut', 'quarter', 'chicken', 'piece', 'skin', 'removed', 'ground', 'coriander', 'garam', 'masala', 'salt', 'freshly', 'ground', 'black', 'pepper', 'plain', 'yoghurt', 'stirred', 'basmati', 'rice', 'cooked', 'according', 'packet', 'instruction', 'serve']",9
1210,"['chicken', 'breast', 'piece', 'fresh', 'root', 'ginger', 'finely', 'garlic', 'clove', 'finely', 'vegetable', 'oil', 'plus', 'extra', 'frying', 'chicken', 'basmati', 'rice', 'washed', 'soaked', 'cold', 'water', 'least', 'minute', 'pint', 'water', 'vegetable', 'oil', 'onion', 'finely', 'sliced', 'garlic', 'clove', 'finely', 'fresh', 'root', 'ginger', 'finely', 'mild', 'madras', 'curry', 'powder', 'coconut', 'milk', 'chicken', 'stock', 'x', 'tomato', 'potato', 'peeled', 'roughly', 'chunk', 'x', 'chickpea', 'drained', 'rinsed', 'handful', 'fresh', 'coriander', 'finely']",9
1211,"['indian', 'curry', 'paste', 'tikka', 'masala', 'chickpea', 'drained', 'rinsed', 'tomato', 'creamed', 'coconut', 'block', 'roughly', 'sachet', 'basmati', 'rice', 'uncooked', 'basmati', 'rice']",9
1212,"['free', 'range', 'egg', 'light', 'olive', 'oil', 'cumin', 'seed', 'black', 'mustard', 'seed', 'curry', 'powder', 'plus', 'extra', 'sprinkling', 'garlic', 'granule', 'ground', 'ginger', 'tin', 'tomato', 'tin', 'chickpea', 'drained', 'rinsed', 'lemon', 'juice', 'boiling', 'water', 'baby', 'leaf', 'spinach', 'salt', 'freshly', 'ground', 'black', 'pepper', 'fresh', 'coriander', 'garnish']",9
